['6863', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'A형', '1947****', '*************', '*************', 'yahoo.com', '불교', '새마을금고', '1-84278061978-1', '6']
=> ['6357', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'naver.com', '무교', '한성대학교', '법학', '1.11']: 9.75
=> ['2692', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1980****', '*************', '*************', 'gmail.com', '불교', '성균관대학교', '공학', '1.72']: 9.75
=> ['30619', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1949****', '*************', '*************', 'naver.com', '기독교', '광운대학교', '예체능', '3.63']: 9.75
=> ['17991', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'naver.com', '기독교', '덕성자대학교', '예체능', '2.77']: 9.75
=> ['19591', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'naver.com', '천주교', '한성대학교', '교육', '0.58']: 9.75
=> ['35616', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1960****', '*************', '*************', 'gmail.com', '무교', '육군사관학교', '공학', '0.58']: 9.75

['23824', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'daum.net', '기독교', 'NH농협', '221-8893-964-63', '9']
=> ['23824', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'daum.net', '기독교', '성균관대학교', '인문', '3.42']: 10.0
=> ['26036', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'yahoo.com', '기독교', '덕성자대학교', '의학', '4.14']: 10.0

['35189', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'yahoo.com', '기독교', '국민은행', '471915-06-351345', '1']
=> ['26036', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'yahoo.com', '기독교', '덕성자대학교', '의학', '4.14']: 10.0

['38764', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'naver.com', '무교', '하나은행', '014-910263-10860', '5']
=> ['24614', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1947****', '*************', '*************', 'naver.com', '무교', '한국외국어대학교', '의학', '4.17']: 9.75
=> ['18313', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1982****', '*************', '*************', 'naver.com', '무교', '서울시립대학교', '자연', '3.62']: 9.75
=> ['37327', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1973****', '*************', '*************', 'naver.com', '무교', '성균관대학교', '의학', '4.13']: 9.75
=> ['6357', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'naver.com', '무교', '한성대학교', '법학', '1.11']: 9.75
=> ['2692', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1980****', '*************', '*************', 'gmail.com', '불교', '성균관대학교', '공학', '1.72']: 9.75
=> ['30619', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1949****', '*************', '*************', 'naver.com', '기독교', '광운대학교', '예체능', '3.63']: 9.75
=> ['17991', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'naver.com', '기독교', '덕성자대학교', '예체능', '2.77']: 9.75
=> ['19591', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'naver.com', '천주교', '한성대학교', '교육', '0.58']: 9.75
=> ['35616', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1960****', '*************', '*************', 'gmail.com', '무교', '육군사관학교', '공학', '0.58']: 9.75

['12779', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'daum.net', '기독교', '하나은행', '390-468875-11933', '6']
=> ['34006', '이**', '남성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1992****', '*************', '*************', 'daum.net', '기독교', '건국대학교', '자연', '2']: 9.5417
=> ['32142', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1954****', '*************', '*************', 'daum.net', '기독교', '홍익대학교', '의학', '4.42']: 9.5417
=> ['28756', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'AB형', '1996****', '*************', '*************', 'yahoo.com', '무교', '덕성자대학교', '공학', '1.39']: 9.5417
=> ['464', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'daum.net', '불교', '덕성자대학교', '교육', '3.26']: 9.5417

['23081', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '무교', '스탠다드(제일)', '125-36-994286', '4']
=> ['23081', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '무교', '서울대학교', '사회', '3.26']: 10.0

['25248', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'yahoo.com', '불교', '새마을금고', '2-48177340617-7', '9']
=> ['25248', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'yahoo.com', '불교', '숙명여자대학교', '공학', '2.8']: 10.0

['25593', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'daum.net', '무교', '국민은행', '647970-07-275434', '1']
=> ['2409', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1994****', '*************', '*************', 'naver.com', '불교', '한국방송통신대학교', '의학', '0.61']: 9.6667
=> ['8017', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'daum.net', '무교', '덕성자대학교', '공학', '1.86']: 9.6667

['13331', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'gmail.com', '기독교', '기업은행', '835-943874-64-731', '1']
=> ['24169', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1963****', '*************', '*************', 'gmail.com', '기독교', '성공회대학교', '공학', '3.32']: 9.75

['22667', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'yahoo.com', '불교', '우리은행', '9651-431-313470', '1']
=> ['23750', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1994****', '*************', '*************', 'daum.net', '무교', '성공회대학교', '의학', '4.35']: 9.6667
=> ['9903', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'yahoo.com', '불교', '연세대학교', '의학', '2.06']: 9.6667
=> ['2409', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1994****', '*************', '*************', 'naver.com', '불교', '한국방송통신대학교', '의학', '0.61']: 9.6667

['25131', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'gmail.com', '무교', '기업은행', '251-062149-08-952', '6']
=> ['6218', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'gmail.com', '무교', '숭실대학교', '교육', '2.8']: 9.75

['31058', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'yahoo.com', '무교', '스탠다드(제일)', '016-69-263859', '3']
=> ['37324', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1964****', '*************', '*************', 'yahoo.com', '무교', '동덕여자대학교', '자연', '2.26']: 9.5417
=> ['31669', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1996****', '*************', '*************', 'gmail.com', '무교', '서울여자대학교', '자연', '0.17']: 9.5417
=> ['24869', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1964****', '*************', '*************', 'gmail.com', '기독교', '서강대학교', '예체능', '0.57']: 9.5417
=> ['10328', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'yahoo.com', '무교', '광운대학교', '예체능', '1.33']: 9.5417

['32007', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'naver.com', '불교', '하나은행', '960-449687-43516', '2']
=> ['38093', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1966****', '*************', '*************', 'naver.com', '불교', '숙명여자대학교', '예체능', '3.09']: 9.75

['32735', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'daum.net', '무교', '새마을금고', '8-50941812455-0', '2']
=> ['33078', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1959****', '*************', '*************', 'daum.net', '무교', '한양대학교', '교육', '2.88']: 9.75

['16434', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'naver.com', '무교', '우리은행', '9124-064-798368', '4']
=> ['16434', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'naver.com', '무교', '상명대학교', '의학', '0.66']: 10.0

['17500', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'naver.com', '불교', '신한은행', '509-083-716557', '6']
=> ['17500', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'naver.com', '불교', '추계예술대학교', '예체능', '1.98']: 10.0

['31191', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'gmail.com', '무교', '한국씨티은행', '911-867266-934', '7']
=> ['9905', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'gmail.com', '무교', '서경대학교', '교육', '1.47']: 9.6667

['3581', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1994****', '*************', '*************', 'yahoo.com', '기독교', '새마을금고', '9-24635183657-8', '9']
=> ['34095', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1984****', '*************', '*************', 'daum.net', '무교', '삼육대학교', '공학', '2.63']: 9.5417
=> ['3477', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1990****', '*************', '*************', 'yahoo.com', '기독교', '한국예술종합학교', '인문', '3.28']: 9.5417
=> ['36312', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1954****', '*************', '*************', 'yahoo.com', '기독교', '감리교신학대학교', '의학', '2.31']: 9.5417

['12002', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'gmail.com', '불교', 'NH농협', '396-0144-624-91', '7']
=> ['12002', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'gmail.com', '불교', '광운대학교', '법학', '1.34']: 10.0

['22977', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'yahoo.com', '기독교', '하나은행', '656-580807-31198', '4']
=> ['38415', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1993****', '*************', '*************', 'gmail.com', '무교', '한양대학교', '교육', '4.47']: 9.5417
=> ['25454', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'daum.net', '기독교', '성신여자대학교', '교육', '4.11']: 9.5417
=> ['12528', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1954****', '*************', '*************', 'yahoo.com', '기독교', '총신대학교', '법학', '3.6']: 9.5417
=> ['31782', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'daum.net', '무교', '서울시립대학교', '예체능', '3.42']: 9.5417
=> ['19084', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1996****', '*************', '*************', 'yahoo.com', '기독교', '그리스도대학교', '공학', '4.2']: 9.5417

['37371', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '무교', '수협중앙회', '6130-1625-1815', '9']
=> ['37371', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'daum.net', '무교', '서울여자대학교', '법학', '1.44']: 10.0

['9335', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1994****', '*************', '*************', 'gmail.com', '천주교', '새마을금고', '0-23623633507-6', '9']
=> ['22198', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1963****', '*************', '*************', 'gmail.com', '천주교', '서울교육대학교', '교육', '1.73']: 9.4167
=> ['13763', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1987****', '*************', '*************', 'yahoo.com', '천주교', '서울과학기술대학교', '법학', '0.83']: 9.4167

['20882', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1994****', '*************', '*************', 'yahoo.com', '기독교', '국민은행', '400204-59-069259', '1']
=> ['29497', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '한국방송통신대학교', '예체능', '3.79']: 9.875

['27513', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1994****', '*************', '*************', 'yahoo.com', '불교', '신한은행', '820-709-197891', '7']
=> ['14891', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1982****', '*************', '*************', 'naver.com', '무교', '그리스도대학교', '인문', '2.36']: 9.75
=> ['8911', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1948****', '*************', '*************', 'yahoo.com', '불교', '서울기독대학교', '사회', '0.48']: 9.75
=> ['12830', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1986****', '*************', '*************', 'yahoo.com', '불교', '숭실대학교', '자연', '1.35']: 9.75

['6546', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '기독교', '우리은행', '7911-845-880976', '7']
=> ['21198', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1986****', '*************', '*************', 'gmail.com', '무교', '경희대학교', '사회', '0.52']: 9.75
=> ['26894', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'naver.com', '기독교', '한양대학교', '공학', '2.85']: 9.75
=> ['35276', '홍**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1960****', '*************', '*************', 'gmail.com', '불교', '장로회신학대학교', '사회', '3.06']: 9.75

['20744', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '우리은행', '9732-388-718962', '8']
=> ['37654', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'yahoo.com', '기독교', '서울기독대학교', '공학', '4.03']: 9.75

['34035', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'AB형', '1995****', '*************', '*************', 'yahoo.com', '무교', '국민은행', '225009-09-040187', '6']
=> ['28756', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'AB형', '1996****', '*************', '*************', 'yahoo.com', '무교', '덕성자대학교', '공학', '1.39']: 9.5417

['3932', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', 'NH농협', '151-0426-231-93', '4']
=> ['18250', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '추계예술대학교', '공학', '2.72']: 10.0
=> ['3932', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', '총신대학교', '공학', '2.91']: 10.0

['13895', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '무교', '하나은행', '234-225911-15385', '8']
=> ['39212', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '무교', '동덕여자대학교', '예체능', '3.12']: 10.0

['19223', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'yahoo.com', '무교', '우리은행', '5213-889-836113', '4']
=> ['29499', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'yahoo.com', '무교', '성균관대학교', '공학', '3.93']: 10.0

['19529', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1995****', '*************', '*************', 'gmail.com', '무교', '국민은행', '604732-60-689064', '4']
=> ['7671', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1995****', '*************', '*************', 'gmail.com', '무교', '서울과학기술대학교', '공학', '2.66']: 10.0

['25432', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1995****', '*************', '*************', 'yahoo.com', '무교', '외환은행', '999-147617-543', '3']
=> ['25864', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1948****', '*************', '*************', 'yahoo.com', '무교', '서울대학교', '교육', '1.5']: 9.75
=> ['9163', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1959****', '*************', '*************', 'daum.net', '무교', '광운대학교', '예체능', '3.26']: 9.75
=> ['9320', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1959****', '*************', '*************', 'naver.com', '무교', '한국방송통신대학교', '사회', '1.98']: 9.75
=> ['31113', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'daum.net', '기독교', '명지대학교', '사회', '2.48']: 9.75
=> ['33506', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1948****', '*************', '*************', 'naver.com', '무교', '한양대학교', '법학', '2.95']: 9.75
=> ['458', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1967****', '*************', '*************', 'yahoo.com', '기독교', '한성대학교', '교육', '2.4']: 9.75
=> ['30324', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1972****', '*************', '*************', 'naver.com', '천주교', '서강대학교', '교육', '1.11']: 9.75
=> ['8911', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1948****', '*************', '*************', 'yahoo.com', '불교', '서울기독대학교', '사회', '0.48']: 9.75

['25980', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '무교', '국민은행', '456648-47-462786', '6']
=> ['39212', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '무교', '동덕여자대학교', '예체능', '3.12']: 10.0

['26246', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '새마을금고', '5-45036671222-2', '4']
=> ['26246', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '덕성자대학교', '공학', '0.57']: 10.0

['27200', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'gmail.com', '천주교', '한국씨티은행', '335-629683-845', '8']
=> ['28562', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'gmail.com', '천주교', '성신여자대학교', '사회', '2.42']: 10.0

['39212', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '무교', '우리은행', '4539-309-839969', '9']
=> ['39212', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '무교', '동덕여자대학교', '예체능', '3.12']: 10.0

['623', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'daum.net', '기독교', 'NH농협', '514-4209-164-56', '1']
=> ['10497', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'daum.net', '무교', '한국방송통신대학교', '예체능', '3.83']: 9.875
=> ['1679', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'gmail.com', '기독교', '숙명여자대학교', '법학', '3.42']: 9.875
=> ['39712', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'gmail.com', '불교', '연세대학교', '교육', '2.83']: 9.875
=> ['34554', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'daum.net', '기독교', '서울여자대학교', '자연', '0.71']: 9.875
=> ['34518', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1991****', '*************', '*************', 'daum.net', '천주교', '이화여자대학', '예체능', '0.57']: 9.875

['7523', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'naver.com', '불교', '새마을금고', '1-76422174961-6', '4']
=> ['24706', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'naver.com', '불교', '건국대학교', '예체능', '2.17']: 9.875
=> ['22452', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1994****', '*************', '*************', 'daum.net', '무교', '서울대학교', '의학', '0.28']: 9.875
=> ['5022', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1991****', '*************', '*************', 'daum.net', '기독교', '한국체육대학교', '인문', '2.35']: 9.875

['13073', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'daum.net', '기독교', '수협중앙회', '7985-2102-3703', '5']
=> ['10497', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'daum.net', '무교', '한국방송통신대학교', '예체능', '3.83']: 9.875
=> ['1679', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'gmail.com', '기독교', '숙명여자대학교', '법학', '3.42']: 9.875
=> ['39712', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'gmail.com', '불교', '연세대학교', '교육', '2.83']: 9.875
=> ['34554', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'daum.net', '기독교', '서울여자대학교', '자연', '0.71']: 9.875
=> ['34518', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1991****', '*************', '*************', 'daum.net', '천주교', '이화여자대학', '예체능', '0.57']: 9.875

['37681', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'naver.com', '무교', 'NH농협', '342-5223-370-34', '8']
=> ['16370', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1996****', '*************', '*************', 'daum.net', '불교', '숭실대학교', '예체능', '0.99']: 9.875
=> ['34364', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1991****', '*************', '*************', 'naver.com', '무교', '한국방송통신대학교', '교육', '3.08']: 9.875

['38068', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '불교', '수협중앙회', '4172-1301-9095', '8']
=> ['14027', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1985****', '*************', '*************', 'yahoo.com', '불교', '서강대학교', '사회', '2.25']: 9.875

['27469', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '불교', '하나은행', '876-995965-89257', '2']
=> ['11433', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1995****', '*************', '*************', 'yahoo.com', '불교', '한성대학교', '법학', '2.31']: 10.0

['31010', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'gmail.com', '기독교', '외환은행', '681-927866-724', '6']
=> ['1906', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1981****', '*************', '*************', 'naver.com', '무교', '이화여자대학', '인문', '2.82']: 9.75
=> ['36333', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1989****', '*************', '*************', 'gmail.com', '불교', '한영신학대학교', '예체능', '3.56']: 9.75
=> ['16705', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1946****', '*************', '*************', 'gmail.com', '기독교', '한국체육대학교', '인문', '2.49']: 9.75
=> ['12855', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'yahoo.com', '무교', '삼육대학교', '자연', '1.92']: 9.75

['32228', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '새마을금고', '6-50849963953-8', '8']
=> ['19592', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1946****', '*************', '*************', 'yahoo.com', '기독교', '한국체육대학교', '공학', '3.44']: 9.75

['32280', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', 'NH농협', '212-5299-221-58', '2']
=> ['31605', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', '장로회신학대학교', '의학', '0.49']: 10.0

['39741', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '기독교', '외환은행', '435-199366-383', '2']
=> ['37634', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1986****', '*************', '*************', 'gmail.com', '무교', '성공회대학교', '인문', '0.08']: 9.75
=> ['33613', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1960****', '*************', '*************', 'daum.net', '기독교', '국민대학교', '법학', '1.28']: 9.75
=> ['19877', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'naver.com', '무교', '서울시립대학교', '법학', '1.44']: 9.75

['17024', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', 'NH농협', '356-9151-469-15', '8']
=> ['17024', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'daum.net', '무교', '국민대학교', '법학', '0.05']: 10.0

['26014', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1995****', '*************', '*************', 'yahoo.com', '기독교', '수협중앙회', '9891-1045-6021', '8']
