CORRECT LIST
['12982', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1951****', '*************', '*************', 'daum.net', '무교', '164.222.180.218', '0a:ec:65:a7:b7:95']
['8930', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'daum.net', '무교', '164.154.105.32', 'd5:74:98:40:a3:07']
['25899', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1956****', '*************', '*************', 'naver.com', '무교', '244.138.241.167', 'df:55:22:2e:4e:e6']
['38785', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'daum.net', '무교', '34.41.225.26', '07:0b:02:c8:50:a4']
['32526', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1956****', '*************', '*************', 'daum.net', '무교', '43.252.172.240', 'fd:21:1e:6e:f4:08']
['4498', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1956****', '*************', '*************', 'yahoo.com', '무교', '141.244.93.208', '09:33:45:dc:4e:cf']
['36517', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'daum.net', '천주교', '230.125.127.186', 'bd:48:f3:85:61:9a']
['22368', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1957****', '*************', '*************', 'gmail.com', '무교', '108.18.247.196', 'a0:72:03:42:9b:4f']
['32591', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'yahoo.com', '무교', '171.143.156.165', 'fe:46:d5:80:8f:8c']
['23069', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1957****', '*************', '*************', 'naver.com', '기독교', '111.137.243.191', 'df:de:11:9e:42:93']
['24507', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'yahoo.com', '무교', '183.98.40.49', '20:50:fc:75:eb:ba']
['15894', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1957****', '*************', '*************', 'naver.com', '불교', '204.27.227.91', '82:18:66:21:2a:27']
['11021', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1957****', '*************', '*************', 'naver.com', '기독교', '112.252.225.214', 'db:5a:e7:3f:ad:f6']
['20383', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1957****', '*************', '*************', 'gmail.com', '기독교', '7.190.125.230', 'e5:a4:5a:27:bb:d9']
['21357', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1957****', '*************', '*************', 'yahoo.com', '무교', '112.40.152.172', '14:25:55:d5:7c:6c']
['5679', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1957****', '*************', '*************', 'gmail.com', '불교', '11.226.89.50', '11:83:9a:8a:a1:eb']
['29865', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'yahoo.com', '무교', '19.91.37.121', '4d:0f:f3:09:0c:97']
['31830', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1957****', '*************', '*************', 'gmail.com', '무교', '75.96.7.109', 'fc:43:5e:e1:2f:ca']
['21167', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1958****', '*************', '*************', 'daum.net', '무교', '94.225.125.159', '48:44:ca:4d:ef:9e']
['9537', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1958****', '*************', '*************', 'daum.net', '무교', '136.121.97.77', '79:f1:5b:d9:6d:60']
['29573', '강**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1959****', '*************', '*************', 'naver.com', '불교', '198.232.54.167', '3f:c8:51:20:5c:9c']
['10445', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1959****', '*************', '*************', 'naver.com', '천주교', '30.255.80.33', 'e3:2b:59:02:5b:1a']
['24450', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1959****', '*************', '*************', 'daum.net', '불교', '56.242.232.242', 'ba:b6:43:08:74:ad']
['27905', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1959****', '*************', '*************', 'daum.net', '불교', '7.66.194.232', 'f7:42:53:7a:1a:3c']
['4249', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1959****', '*************', '*************', 'naver.com', '불교', '126.33.99.6', '78:86:6e:17:f9:d1']
['36733', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1959****', '*************', '*************', 'naver.com', '기독교', '59.220.213.47', 'e6:97:44:1d:4e:02']
['16799', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1959****', '*************', '*************', 'gmail.com', '기독교', '65.151.177.67', '74:0e:16:6d:f4:ce']
['32963', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1959****', '*************', '*************', 'yahoo.com', '무교', '56.188.57.150', '05:9f:c0:1b:7f:31']
['5843', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1960****', '*************', '*************', 'naver.com', '불교', '215.110.91.190', 'c2:f5:74:72:64:cf']
['32842', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1960****', '*************', '*************', 'naver.com', '무교', '252.55.225.72', '78:16:57:15:1c:86']
['13402', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1961****', '*************', '*************', 'daum.net', '무교', '14.227.200.137', '32:40:e9:b7:07:0c']
['23633', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'yahoo.com', '천주교', '55.196.176.243', '3a:ca:d6:0a:b0:0f']
['29477', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'gmail.com', '무교', '127.191.66.194', 'f7:93:19:bb:8b:71']
['35253', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'naver.com', '불교', '149.250.163.49', '8d:58:0a:01:d0:85']
['8026', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'gmail.com', '무교', '178.208.241.48', '04:95:48:03:94:fd']
['34704', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'naver.com', '무교', '226.16.163.127', 'df:5f:89:df:f5:dd']
['37429', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'yahoo.com', '무교', '160.67.208.106', '57:d5:69:75:ce:a1']
['38622', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'daum.net', '무교', '77.70.120.62', '82:66:fd:2f:f2:90']
['427', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1961****', '*************', '*************', 'naver.com', '불교', '11.103.239.50', '42:34:eb:20:fe:6b']
['6092', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'yahoo.com', '무교', '59.157.141.223', '6c:4b:be:37:45:47']
['32545', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'yahoo.com', '기독교', '50.31.143.84', '10:d7:de:6e:4b:f4']
['4038', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'daum.net', '불교', '230.8.54.38', '66:0b:51:03:53:52']
['10517', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'yahoo.com', '천주교', '220.5.87.61', '06:38:a4:30:79:fd']
['35081', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'daum.net', '무교', '32.43.179.116', '50:d0:8f:70:9f:2c']
['26614', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'gmail.com', '기독교', '26.1.142.117', '03:7a:ce:d4:e3:7e']
['32845', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'naver.com', '천주교', '101.218.188.173', '26:f3:86:50:87:23']
['36169', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'naver.com', '무교', '85.177.199.30', 'c8:cb:9b:d4:e8:e1']
['14290', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'yahoo.com', '무교', '243.89.45.253', 'b0:af:3d:cc:cd:e5']
['27305', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'gmail.com', '무교', '117.176.56.254', '3c:58:ec:58:63:ad']
['11909', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1962****', '*************', '*************', 'yahoo.com', '불교', '185.253.141.10', '43:b5:bf:06:e4:70']
['24138', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'naver.com', '불교', '145.153.23.233', 'd1:1a:62:80:76:fb']
['25802', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1962****', '*************', '*************', 'gmail.com', '무교', '69.140.138.133', 'b3:8b:be:36:5d:5f']
['30730', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'daum.net', '기독교', '90.78.253.178', '93:e0:fa:81:f4:f6']
['31548', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'naver.com', '무교', '140.80.140.161', '5d:ea:81:fb:3a:21']
['35717', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'yahoo.com', '무교', '227.92.203.33', '8d:c7:81:79:67:aa']
['15147', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'naver.com', '무교', '54.164.25.107', '50:f0:df:4d:3f:90']
['8500', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'daum.net', '기독교', '49.58.221.83', '41:3a:f6:36:ce:2c']
['5664', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'naver.com', '천주교', '166.60.215.18', '21:7e:ae:fd:0b:90']
['6867', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1963****', '*************', '*************', 'gmail.com', '불교', '205.131.201.254', '87:39:cc:1d:cd:26']
['17514', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'yahoo.com', '천주교', '95.197.208.173', '7d:b0:b9:56:0c:27']
['32533', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'naver.com', '무교', '164.78.125.244', '21:99:71:3a:44:1c']
['37723', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'naver.com', '불교', '193.210.21.135', 'fe:78:58:4f:f8:a3']
['13235', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'naver.com', '기독교', '193.43.195.36', '31:17:7f:52:ff:12']
['24866', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'daum.net', '무교', '5.97.2.174', '9d:21:f1:54:59:82']
['3977', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1964****', '*************', '*************', 'naver.com', '무교', '12.156.69.60', 'd5:a4:39:54:9b:1c']
['32736', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'naver.com', '불교', '51.167.126.4', '5b:17:aa:16:f8:3b']
['19479', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'daum.net', '기독교', '32.11.169.240', '1d:b9:10:73:71:7b']
['7394', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'gmail.com', '불교', '161.202.136.68', '64:c5:db:0c:2e:35']
['10596', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'naver.com', '기독교', '64.220.1.221', '74:60:12:12:ca:e3']
['16523', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'daum.net', '기독교', '120.184.20.109', '9c:96:eb:ff:96:76']
['29487', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'gmail.com', '기독교', '91.217.104.159', '5f:d3:8c:af:fb:f0']
['12960', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'daum.net', '무교', '29.142.228.186', '88:91:c3:34:9d:d5']
['5166', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'yahoo.com', '무교', '216.212.235.162', 'ad:fa:99:54:ca:ed']
['7444', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'gmail.com', '무교', '163.119.228.4', 'f4:f2:5d:56:33:dd']
['24943', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'daum.net', '무교', '37.240.12.145', 'ba:11:7e:d8:1d:88']
['28134', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'yahoo.com', '무교', '40.150.220.240', 'e1:d7:f2:8c:73:5c']
['39707', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'daum.net', '무교', '250.229.84.225', 'a2:1d:b8:fa:2d:da']
['1602', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'naver.com', '무교', '87.70.45.90', 'ef:04:7f:f7:bb:7d']
['13884', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'daum.net', '불교', '201.246.13.218', 'e4:a2:77:7e:2b:a7']
['20211', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'gmail.com', '기독교', '142.241.124.31', 'a9:5a:6d:dd:0c:b1']
['28155', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1965****', '*************', '*************', 'naver.com', '불교', '180.189.163.161', '6e:c8:c3:c0:db:6f']
['5025', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'daum.net', '기독교', '197.183.253.132', '93:04:a4:18:71:1d']
['24487', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1965****', '*************', '*************', 'gmail.com', '천주교', '239.147.234.14', '72:30:91:d2:21:16']
['35128', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'naver.com', '무교', '73.108.104.80', '82:ab:ff:41:a8:f5']
['37405', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'gmail.com', '무교', '225.150.166.93', 'eb:57:12:ff:ad:1b']
['1123', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1966****', '*************', '*************', 'naver.com', '불교', '112.5.86.44', '1f:40:e6:82:c0:8a']
['30030', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1966****', '*************', '*************', 'yahoo.com', '불교', '153.190.111.253', '26:bd:2c:df:41:ad']
['28125', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1966****', '*************', '*************', 'yahoo.com', '무교', '162.236.38.195', 'ae:42:30:18:0c:73']
['20685', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1966****', '*************', '*************', 'gmail.com', '기독교', '118.232.163.52', 'b5:44:95:7b:64:77']
['15904', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1966****', '*************', '*************', 'gmail.com', '무교', '209.100.247.125', '0d:93:9d:1d:a7:52']
['19625', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'yahoo.com', '천주교', '246.248.173.178', 'cc:43:e9:e6:9f:22']
['22586', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1966****', '*************', '*************', 'daum.net', '무교', '143.207.20.19', '7d:d7:82:e3:2b:c9']
['35320', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1966****', '*************', '*************', 'gmail.com', '무교', '8.1.125.247', '8b:36:df:b7:0a:a3']
['1743', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1967****', '*************', '*************', 'naver.com', '무교', '12.10.35.145', 'e9:4f:87:77:27:5e']
['18969', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1967****', '*************', '*************', 'daum.net', '불교', '157.141.42.39', 'a9:58:f1:ff:06:0d']
['20514', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1967****', '*************', '*************', 'daum.net', '기독교', '156.155.209.150', '60:a1:72:15:70:e5']
['27558', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1967****', '*************', '*************', 'gmail.com', '무교', '131.62.5.75', 'df:8f:8c:cb:25:d5']
['28978', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1967****', '*************', '*************', 'naver.com', '무교', '187.1.239.121', '88:81:fd:46:fc:e3']
['14159', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1967****', '*************', '*************', 'naver.com', '불교', '201.188.249.88', '94:33:8d:a9:79:12']
['37048', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'yahoo.com', '무교', '49.69.85.71', 'f6:23:6c:90:75:56']
['24930', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'gmail.com', '불교', '130.58.199.98', 'b2:08:43:87:b3:d0']
['32671', '박**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1968****', '*************', '*************', 'gmail.com', '무교', '198.138.206.114', '4b:c5:82:f9:fe:ba']
['19679', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'gmail.com', '기독교', '78.208.130.231', '1e:f9:1d:df:3d:7b']
['11912', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'yahoo.com', '무교', '155.49.226.150', '72:29:c3:5d:b8:aa']
['16898', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1969****', '*************', '*************', 'daum.net', '불교', '73.147.217.250', '9f:b7:26:bb:66:53']
['12622', '박**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1969****', '*************', '*************', 'gmail.com', '기독교', '28.111.116.31', '35:88:70:5c:13:e1']
['36375', '박**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1969****', '*************', '*************', 'gmail.com', '기독교', '227.36.3.14', '2f:41:66:16:23:4a']
['11696', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1969****', '*************', '*************', 'gmail.com', '기독교', '78.214.64.106', '13:76:53:2e:cb:7f']
['17652', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1969****', '*************', '*************', 'gmail.com', '기독교', '128.255.97.14', 'f9:f5:82:ad:14:e4']
['34954', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1969****', '*************', '*************', 'daum.net', '기독교', '13.90.180.168', '44:d8:57:45:13:98']
['5776', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1969****', '*************', '*************', 'naver.com', '불교', '150.213.184.67', '4e:1b:9a:26:be:d8']
['36999', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1969****', '*************', '*************', 'naver.com', '기독교', '232.110.210.139', 'd9:89:aa:74:93:dc']
['9468', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1970****', '*************', '*************', 'yahoo.com', '기독교', '133.78.10.55', '1a:9b:39:e1:02:97']
['39850', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'naver.com', '무교', '64.143.184.59', 'b4:fc:f0:7e:68:c4']
['5246', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'daum.net', '무교', '161.17.194.7', '3f:6a:27:71:49:40']
['18139', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1970****', '*************', '*************', 'yahoo.com', '기독교', '214.11.87.216', '49:7b:28:75:ab:c8']
['31340', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'yahoo.com', '무교', '234.201.182.186', '9a:79:16:b5:73:05']
['229', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1970****', '*************', '*************', 'daum.net', '기독교', '98.100.102.71', 'ad:41:6b:be:ae:bb']
['5987', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'naver.com', '기독교', '19.210.198.177', '49:34:1f:10:b4:0c']
['31484', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1970****', '*************', '*************', 'yahoo.com', '기독교', '248.137.119.218', '5b:0a:28:dc:16:91']
['4366', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1971****', '*************', '*************', 'daum.net', '무교', '29.45.196.148', 'bd:c6:5a:f9:c5:03']
['10022', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1971****', '*************', '*************', 'yahoo.com', '천주교', '50.114.203.60', 'cf:37:b0:ca:0b:b1']
['2047', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1971****', '*************', '*************', 'daum.net', '불교', '28.150.156.119', '3f:1c:71:95:9c:5a']
['28846', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1971****', '*************', '*************', 'daum.net', '불교', '75.251.52.4', '65:80:07:b0:7a:29']
['6717', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'yahoo.com', '무교', '120.192.73.236', '0e:72:f6:7e:ae:7e']
['8039', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1972****', '*************', '*************', 'naver.com', '무교', '246.175.91.221', 'd1:c1:c4:8d:8c:e6']
['15355', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1972****', '*************', '*************', 'yahoo.com', '천주교', '241.20.74.4', '8b:cb:4c:23:19:7d']
['24374', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'daum.net', '기독교', '155.194.158.30', 'da:83:ae:9f:92:ec']
['33448', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1972****', '*************', '*************', 'daum.net', '불교', '250.230.186.141', '49:ce:d6:a3:59:8a']
['39507', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1972****', '*************', '*************', 'gmail.com', '불교', '87.118.147.5', '20:8c:60:86:d1:ca']
['12052', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1972****', '*************', '*************', 'daum.net', '기독교', '24.8.102.214', 'cb:9c:48:27:37:b7']
['35262', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'yahoo.com', '불교', '21.60.129.217', 'bd:c2:e9:82:41:89']
['32231', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1973****', '*************', '*************', 'yahoo.com', '무교', '117.195.248.9', '55:f9:23:5b:2a:55']
['5140', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1973****', '*************', '*************', 'gmail.com', '불교', '37.83.195.192', 'e3:6a:4f:be:b2:6a']
['7457', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1973****', '*************', '*************', 'yahoo.com', '불교', '213.59.201.169', 'fa:1d:7f:e7:0f:17']
['11411', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1973****', '*************', '*************', 'naver.com', '무교', '161.5.220.192', '63:aa:19:1e:26:af']
['19820', '박**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1973****', '*************', '*************', 'naver.com', '불교', '139.216.96.18', '6b:1e:63:c7:81:ba']
['3951', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1973****', '*************', '*************', 'yahoo.com', '무교', '169.26.193.97', 'f7:fb:45:eb:6e:b3']
['39022', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1973****', '*************', '*************', 'naver.com', '무교', '197.49.128.194', '44:a3:62:10:ba:98']
['12477', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1973****', '*************', '*************', 'naver.com', '불교', '181.186.190.215', '50:29:99:b9:64:c6']
['108', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1973****', '*************', '*************', 'naver.com', '무교', '90.145.105.180', '74:1a:07:27:81:2f']
['10308', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1974****', '*************', '*************', 'naver.com', '무교', '35.128.214.138', 'd4:3f:dc:95:4d:de']
['38873', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1974****', '*************', '*************', 'daum.net', '무교', '92.44.227.250', '37:97:1b:85:6a:e2']
['26304', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1974****', '*************', '*************', 'daum.net', '기독교', '147.8.12.65', 'a9:33:c4:65:aa:89']
['31315', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'naver.com', '무교', '224.154.117.203', '3b:c2:f6:cf:19:a3']
['6646', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'naver.com', '기독교', '77.128.186.231', '90:27:e2:68:6d:77']
['10095', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'daum.net', '불교', '161.149.213.223', 'c9:86:84:bb:b9:44']
['7108', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'naver.com', '기독교', '151.226.205.237', 'f3:52:11:07:87:23']
['15142', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1976****', '*************', '*************', 'naver.com', '천주교', '210.248.207.114', 'ad:7c:f8:cc:44:53']
['36597', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'gmail.com', '무교', '100.252.43.58', '21:b5:db:e5:28:23']
