CORRECT LIST
['2665', '이**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1950****', '*************', '*************', 'daum.net', '기독교', '성공회대학교', '의학', '3.8']
['31063', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'daum.net', '무교', '덕성자대학교', '법학', '2.71']
['26614', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'gmail.com', '기독교', '서울대학교', '의학', '1.69']
['30562', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1961****', '*************', '*************', 'gmail.com', '기독교', '성공회대학교', '사회', '0.99']
['32845', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'naver.com', '천주교', '한국성서대학교', '공학', '4.28']
['36169', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'naver.com', '무교', '세종대학교', '법학', '1.92']
['16827', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'gmail.com', '무교', 'KAIST', '자연', '1.78']
['10069', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'naver.com', '기독교', '건국대학교', '인문', '3.62']
['30730', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'daum.net', '기독교', '감리교신학대학교', '예체능', '4.28']
['31548', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'naver.com', '무교', '한국방송통신대학교', '자연', '1.5']
['3898', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1962****', '*************', '*************', 'yahoo.com', '기독교', '한국체육대학교', '사회', '4.49']
['1562', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1962****', '*************', '*************', 'gmail.com', '불교', '한국성서대학교', '교육', '1.8']
['25817', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'naver.com', '무교', '동덕여자대학교', '예체능', '1.84']
['4213', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1962****', '*************', '*************', 'daum.net', '불교', '가톨릭대학교', '인문', '1.33']
['8500', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'daum.net', '기독교', '장로회신학대학교', '자연', '1.59']
['12292', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'daum.net', '불교', '서울여자대학교', '법학', '0.79']
['27546', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'yahoo.com', '기독교', '명지대학교', '인문', '3.45']
['33707', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1962****', '*************', '*************', 'yahoo.com', '무교', '감리교신학대학교', '예체능', '3.49']
['5664', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'naver.com', '천주교', '한국외국어대학교', '인문', '4.23']
['20361', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1963****', '*************', '*************', 'yahoo.com', '무교', '그리스도대학교', '공학', '2.06']
['28644', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1963****', '*************', '*************', 'yahoo.com', '무교', '중앙대학교', '교육', '0.33']
['11450', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'yahoo.com', '기독교', '서울대학교', '교육', '1.52']
['21153', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1963****', '*************', '*************', 'daum.net', '불교', '건국대학교', '공학', '0.18']
['36193', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'gmail.com', '불교', '상명대학교', '공학', '2.1']
['6738', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1963****', '*************', '*************', 'naver.com', '불교', '서경대학교', '교육', '1.51']
['7122', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1963****', '*************', '*************', 'daum.net', '기독교', '세종대학교', '인문', '1.61']
['3392', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'naver.com', '무교', '성신여자대학교', '의학', '0.65']
['27962', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1963****', '*************', '*************', 'gmail.com', '무교', '삼육대학교', '인문', '2.89']
['29007', '윤**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1963****', '*************', '*************', 'daum.net', '무교', '한국예술종합학교', '자연', '2.46']
['17514', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'yahoo.com', '천주교', '덕성자대학교', '예체능', '3.97']
['23947', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1963****', '*************', '*************', 'naver.com', '기독교', '삼육대학교', '공학', '2.6']
['18870', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'gmail.com', '기독교', '성균관대학교', '예체능', '0.57']
['4989', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'daum.net', '무교', '숙명여자대학교', '법학', '3.68']
['23697', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'yahoo.com', '기독교', '덕성자대학교', '인문', '1.09']
['32736', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'naver.com', '불교', '광운대학교', '공학', '0.99']
['30970', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'naver.com', '불교', '숭실대학교', '교육', '4.34']
['23738', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'yahoo.com', '무교', '서울기독대학교', '자연', '3.24']
['23139', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'daum.net', '불교', '건국대학교', '교육', '3.88']
['7659', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1965****', '*************', '*************', 'daum.net', '무교', '덕성자대학교', '교육', '2.42']
['1602', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'naver.com', '무교', '경기대학교', '교육', '0.98']
['2610', '박**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1965****', '*************', '*************', 'yahoo.com', '무교', '성균관대학교', '의학', '4.18']
['13884', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'daum.net', '불교', '총신대학교', '예체능', '1.41']
['5025', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'daum.net', '기독교', '감리교신학대학교', '교육', '2.46']
['21330', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'gmail.com', '불교', '성균관대학교', '사회', '0.14']
['36319', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1965****', '*************', '*************', 'naver.com', '기독교', '서울대학교', '법학', '3.15']
['28546', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1965****', '*************', '*************', 'yahoo.com', '천주교', '중앙대학교', '인문', '1.37']
['37405', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'gmail.com', '무교', '세종대학교', '사회', '3.91']
['23952', '황**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'gmail.com', '무교', '홍익대학교', '자연', '2.91']
['36501', '황**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'yahoo.com', '무교', '동국대학교', '사회', '1.31']
['7005', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1966****', '*************', '*************', 'yahoo.com', '기독교', '삼육대학교', '자연', '3.61']
['37356', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'gmail.com', '불교', '한영신학대학교', '의학', '3.13']
['38713', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'gmail.com', '기독교', '건국대학교', '자연', '3.95']
['22284', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1966****', '*************', '*************', 'gmail.com', '무교', '감리교신학대학교', '법학', '3.95']
['24089', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1966****', '*************', '*************', 'naver.com', '기독교', '한성대학교', '예체능', '4']
['2766', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'yahoo.com', '무교', '육군사관학교', '법학', '4.45']
['20685', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1966****', '*************', '*************', 'gmail.com', '기독교', '경기대학교', '자연', '3.08']
['20950', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1966****', '*************', '*************', 'daum.net', '불교', '추계예술대학교', '교육', '2.24']
['26626', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'gmail.com', '무교', '성신여자대학교', '자연', '1.06']
['30927', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1966****', '*************', '*************', 'yahoo.com', '기독교', '성신여자대학교', '법학', '1.54']
['2676', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'naver.com', '불교', '세종대학교', '법학', '2.77']
['15904', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1966****', '*************', '*************', 'gmail.com', '무교', '연세대학교', '사회', '1.55']
['35320', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1966****', '*************', '*************', 'gmail.com', '무교', '경희대학교', '예체능', '0.1']
['13821', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1967****', '*************', '*************', 'gmail.com', '무교', '경희대학교', '사회', '4.42']
['25465', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1967****', '*************', '*************', 'yahoo.com', '기독교', '홍익대학교', '의학', '0.44']
['8451', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1967****', '*************', '*************', 'daum.net', '무교', '가톨릭대학교', '인문', '2.43']
['28978', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1967****', '*************', '*************', 'naver.com', '무교', '숙명여자대학교', '교육', '3.56']
['36971', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1967****', '*************', '*************', 'yahoo.com', '기독교', '서경대학교', '사회', '2.19']
['339', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1968****', '*************', '*************', 'yahoo.com', '기독교', '그리스도대학교', '의학', '0.79']
['7283', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'daum.net', '무교', '한국방송통신대학교', '사회', '1.8']
['30993', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1968****', '*************', '*************', 'naver.com', '무교', '한국예술종합학교', '교육', '3.94']
['38791', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'yahoo.com', '기독교', '감리교신학대학교', '인문', '3.94']
['73', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1968****', '*************', '*************', 'daum.net', '기독교', '그리스도대학교', '사회', '2.07']
['29230', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'yahoo.com', '기독교', '숭실대학교', '법학', '2.02']
['36502', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1968****', '*************', '*************', 'yahoo.com', '무교', '한국예술종합학교', '자연', '0.52']
['5075', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1968****', '*************', '*************', 'gmail.com', '불교', '육군사관학교', '교육', '2.84']
['32737', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1968****', '*************', '*************', 'naver.com', '무교', '육군사관학교', '교육', '1.3']
['34794', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1968****', '*************', '*************', 'daum.net', '천주교', '서강대학교', '자연', '1.72']
['27729', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1969****', '*************', '*************', 'yahoo.com', '불교', '동덕여자대학교', '인문', '1.7']
['39032', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1969****', '*************', '*************', 'naver.com', '무교', '중앙대학교', '자연', '1.83']
['30306', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1969****', '*************', '*************', 'yahoo.com', '기독교', '성공회대학교', '예체능', '1.82']
['32928', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1969****', '*************', '*************', 'gmail.com', '무교', '경기대학교', '공학', '2.64']
['15882', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1969****', '*************', '*************', 'daum.net', '불교', '세종대학교', '사회', '0.7']
['24052', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1969****', '*************', '*************', 'gmail.com', '기독교', '한국방송통신대학교', '교육', '3.1']
['39850', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'naver.com', '무교', '덕성자대학교', '교육', '3.48']
['3933', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1970****', '*************', '*************', 'daum.net', '불교', '서울시립대학교', '자연', '0.56']
['17282', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1970****', '*************', '*************', 'yahoo.com', '무교', '서울교육대학교', '사회', '2.17']
['18139', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1970****', '*************', '*************', 'yahoo.com', '기독교', '한국체육대학교', '법학', '0.93']
['21844', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'gmail.com', '무교', '한영신학대학교', '인문', '0.75']
['20127', '박**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'daum.net', '천주교', '감리교신학대학교', '의학', '1.46']
['31340', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'yahoo.com', '무교', '그리스도대학교', '의학', '1.41']
['11409', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1971****', '*************', '*************', 'daum.net', '불교', '한국체육대학교', '공학', '2.5']
['21787', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1971****', '*************', '*************', 'daum.net', '기독교', '한양대학교', '인문', '2.75']
['32348', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1971****', '*************', '*************', 'daum.net', '천주교', '서울교육대학교', '의학', '1.02']
['33536', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1971****', '*************', '*************', 'gmail.com', '무교', '서울시립대학교', '인문', '1.29']
['14931', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1971****', '*************', '*************', 'naver.com', '무교', '세종대학교', '자연', '1.19']
['39076', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1971****', '*************', '*************', 'gmail.com', '천주교', '육군사관학교', '인문', '2.11']
['19816', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1971****', '*************', '*************', 'daum.net', '기독교', '서울대학교', '예체능', '2.47']
['22564', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1971****', '*************', '*************', 'naver.com', '무교', '장로회신학대학교', '예체능', '2.49']
['30664', '정**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1971****', '*************', '*************', 'gmail.com', '불교', '한성대학교', '공학', '1.72']
['11725', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'daum.net', '무교', '상명대학교', '사회', '3.91']
['16403', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1972****', '*************', '*************', 'daum.net', '불교', '국민대학교', '공학', '4.42']
['5222', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'gmail.com', '무교', '이화여자대학', '사회', '3.48']
['2810', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1972****', '*************', '*************', 'naver.com', '기독교', '서울과학기술대학교', '자연', '3.9']
['615', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1972****', '*************', '*************', 'daum.net', '무교', '한국체육대학교', '자연', '1.53']
['18807', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1973****', '*************', '*************', 'naver.com', '기독교', '성균관대학교', '공학', '1.34']
['37102', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1973****', '*************', '*************', 'daum.net', '불교', '건국대학교', '교육', '1.22']
['10662', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1973****', '*************', '*************', 'daum.net', '무교', '명지대학교', '자연', '2.92']
['34896', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1973****', '*************', '*************', 'gmail.com', '무교', '경기대학교', '자연', '1.28']
['39973', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1973****', '*************', '*************', 'daum.net', '무교', '서울교육대학교', '교육', '3.68']
['108', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1973****', '*************', '*************', 'naver.com', '무교', '한국체육대학교', '인문', '1.84']
['24618', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1973****', '*************', '*************', 'daum.net', '무교', '중앙대학교', '예체능', '2.99']
['10308', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1974****', '*************', '*************', 'naver.com', '무교', '가톨릭대학교', '예체능', '1.37']
['18127', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1974****', '*************', '*************', 'yahoo.com', '불교', '덕성자대학교', '공학', '2.93']
['14146', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1974****', '*************', '*************', 'gmail.com', '불교', '숭실대학교', '교육', '3.42']
['31053', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1974****', '*************', '*************', 'yahoo.com', '불교', '한국성서대학교', '인문', '1.74']
['27806', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1974****', '*************', '*************', 'yahoo.com', '불교', '성공회대학교', '교육', '0.53']
['4208', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'daum.net', '무교', '중앙대학교', '공학', '1.02']
['8606', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1975****', '*************', '*************', 'daum.net', '기독교', '광운대학교', '공학', '4.32']
['31315', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'naver.com', '무교', '이화여자대학', '교육', '4.08']
['849', '박**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'gmail.com', '기독교', '서울여자대학교', '인문', '4.5']
['9205', '박**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1975****', '*************', '*************', 'daum.net', '무교', '추계예술대학교', '교육', '0.78']
['3639', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1975****', '*************', '*************', 'daum.net', '불교', '건국대학교', '자연', '2.02']
['23520', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1975****', '*************', '*************', 'daum.net', '무교', '성신여자대학교', '자연', '4.05']
['9143', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1975****', '*************', '*************', 'yahoo.com', '무교', '성신여자대학교', '공학', '2.17']
['10581', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'naver.com', '무교', '경희대학교', '자연', '3.92']
['21623', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'daum.net', '무교', '한성대학교', '공학', '0.95']
['18184', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1976****', '*************', '*************', 'yahoo.com', '무교', '광운대학교', '자연', '3.48']
['6845', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'daum.net', '무교', '성신여자대학교', '법학', '2.87']
['19274', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1976****', '*************', '*************', 'yahoo.com', '무교', '성신여자대학교', '의학', '3.35']
['20974', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1976****', '*************', '*************', 'yahoo.com', '기독교', '동덕여자대학교', '법학', '3.81']
['12256', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'naver.com', '무교', '이화여자대학', '자연', '3.12']
['29863', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1977****', '*************', '*************', 'yahoo.com', '기독교', '성신여자대학교', '사회', '0.23']
['3159', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1977****', '*************', '*************', 'yahoo.com', '무교', '명지대학교', '자연', '1.23']
['20207', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'daum.net', '기독교', '세종대학교', '공학', '2.28']
['3362', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'daum.net', '불교', '한국성서대학교', '인문', '4.39']
['9651', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1977****', '*************', '*************', 'yahoo.com', '기독교', '서경대학교', '사회', '4.26']
['35088', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'naver.com', '무교', '성공회대학교', '예체능', '1.75']
['2771', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1977****', '*************', '*************', 'gmail.com', '무교', '서울과학기술대학교', '법학', '3.33']
['23070', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'yahoo.com', '무교', '고려대학교', '법학', '2.56']
['27022', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'gmail.com', '무교', '추계예술대학교', '공학', '2.59']
['27742', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'daum.net', '무교', '한양대학교', '교육', '0.55']
['30665', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1977****', '*************', '*************', 'daum.net', '무교', '서울교육대학교', '인문', '1.81']
['15655', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1977****', '*************', '*************', 'naver.com', '무교', '장로회신학대학교', '자연', '2.17']
['3984', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1978****', '*************', '*************', 'gmail.com', '무교', '세종대학교', '의학', '0.57']
['17359', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1978****', '*************', '*************', 'gmail.com', '무교', '숙명여자대학교', '의학', '3.38']
['12144', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1979****', '*************', '*************', 'yahoo.com', '무교', '건국대학교', '공학', '0.46']
['32083', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1979****', '*************', '*************', 'gmail.com', '천주교', '서울시립대학교', '예체능', '3.66']
['24300', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1979****', '*************', '*************', 'daum.net', '천주교', '그리스도대학교', '교육', '2.71']
['33426', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1979****', '*************', '*************', 'gmail.com', '무교', '동덕여자대학교', '공학', '1.85']
['11104', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1980****', '*************', '*************', 'naver.com', '천주교', '한국방송통신대학교', '자연', '3.03']
['15109', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1980****', '*************', '*************', 'daum.net', '무교', '한성대학교', '교육', '2.52']
['22608', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1980****', '*************', '*************', 'yahoo.com', '무교', '서강대학교', '인문', '3.47']
['39932', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1980****', '*************', '*************', 'gmail.com', '불교', '동국대학교', '사회', '4.16']
['3379', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1981****', '*************', '*************', 'daum.net', '불교', '성공회대학교', '의학', '3.18']
['20005', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1981****', '*************', '*************', 'yahoo.com', '불교', '한영신학대학교', '의학', '4.13']
['28881', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1981****', '*************', '*************', 'gmail.com', '기독교', '서울교육대학교', '자연', '1.67']
['20586', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1981****', '*************', '*************', 'gmail.com', '천주교', '성신여자대학교', '법학', '3.33']
['19951', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1981****', '*************', '*************', 'gmail.com', '무교', '한성대학교', '인문', '1.98']
['2074', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1981****', '*************', '*************', 'daum.net', '불교', '한국예술종합학교', '법학', '0.83']
['7469', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1981****', '*************', '*************', 'daum.net', '무교', '명지대학교', '공학', '4.04']
['18098', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1981****', '*************', '*************', 'daum.net', '무교', '총신대학교', '자연', '1.02']
['20374', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1982****', '*************', '*************', 'gmail.com', '불교', '서울대학교', '교육', '3.32']
['3196', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1982****', '*************', '*************', 'gmail.com', '기독교', '숭실대학교', '인문', '0.23']
['5934', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1982****', '*************', '*************', 'gmail.com', '무교', '덕성자대학교', '자연', '3.52']
['774', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1982****', '*************', '*************', 'gmail.com', '무교', '가톨릭대학교', '의학', '3.51']
