CORRECT LIST
['12982', '김**', '여성', '[150.0, 160.0[', '[40.0, 50.0[', 'B형', '1951****', '*************', '*************', 'daum.net', '무교', '164.222.180.218', '0a:ec:65:a7:b7:95']
['1253', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'daum.net', '기독교', '20.155.164.189', '92:e0:99:94:04:f4']
['31694', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1952****', '*************', '*************', 'yahoo.com', '불교', '237.6.13.102', '48:72:16:5f:c4:32']
['11248', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1953****', '*************', '*************', 'naver.com', '무교', '170.42.211.137', '41:64:73:9a:48:1b']
['16571', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1953****', '*************', '*************', 'yahoo.com', '무교', '127.166.74.210', 'f8:0c:14:3b:e2:7e']
['33134', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1953****', '*************', '*************', 'daum.net', '불교', '15.140.129.41', 'c8:3c:c8:34:ac:77']
['27899', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1953****', '*************', '*************', 'naver.com', '무교', '161.136.9.165', '03:95:84:8a:c1:95']
['32863', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1953****', '*************', '*************', 'gmail.com', '불교', '157.72.80.230', '6f:cc:54:09:c5:60']
['31140', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'yahoo.com', '무교', '213.228.31.52', 'a2:65:d6:72:e7:55']
['11116', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'yahoo.com', '불교', '88.41.44.26', '0f:09:3b:60:14:77']
['19829', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'daum.net', '천주교', '99.19.30.82', '93:53:47:8b:4b:33']
['9673', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1954****', '*************', '*************', 'daum.net', '불교', '36.225.228.73', 'b1:cc:f8:c0:0c:1e']
['12301', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1954****', '*************', '*************', 'daum.net', '천주교', '172.248.205.41', 'f8:78:67:87:18:ae']
['10279', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1954****', '*************', '*************', 'yahoo.com', '무교', '213.169.164.13', '44:a2:66:32:36:a0']
['18709', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1954****', '*************', '*************', 'yahoo.com', '천주교', '220.128.192.84', '2c:bb:c0:3f:89:2a']
['10681', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1955****', '*************', '*************', 'gmail.com', '불교', '28.167.10.54', 'fc:02:fc:5f:3a:96']
['20082', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1955****', '*************', '*************', 'yahoo.com', '기독교', '24.144.143.207', '2a:1f:07:cf:93:b1']
['36088', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1955****', '*************', '*************', 'yahoo.com', '기독교', '101.121.3.22', '32:ed:53:9c:b7:97']
['36900', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1955****', '*************', '*************', 'yahoo.com', '기독교', '217.17.148.244', '7f:98:1d:8d:b0:18']
['27633', '김**', '남성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1956****', '*************', '*************', 'gmail.com', '기독교', '79.11.104.53', 'd1:05:0b:bc:22:66']
['35685', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1956****', '*************', '*************', 'yahoo.com', '불교', '91.164.220.161', '85:06:eb:9f:c3:f7']
['8930', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'daum.net', '무교', '164.154.105.32', 'd5:74:98:40:a3:07']
['15180', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1956****', '*************', '*************', 'yahoo.com', '무교', '13.66.116.158', '9c:1f:7a:0a:c8:6f']
['21707', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1956****', '*************', '*************', 'daum.net', '무교', '165.148.136.24', '2d:ba:26:9a:4c:31']
['38785', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1956****', '*************', '*************', 'daum.net', '무교', '34.41.225.26', '07:0b:02:c8:50:a4']
['20816', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1956****', '*************', '*************', 'naver.com', '기독교', '69.43.21.29', '3c:e9:6c:64:e8:40']
['17067', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1956****', '*************', '*************', 'gmail.com', '기독교', '233.29.78.227', '7b:10:17:0a:3b:8c']
['8446', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'AB형', '1957****', '*************', '*************', 'naver.com', '기독교', '85.208.203.53', '4c:85:ee:2d:b6:41']
['28117', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'gmail.com', '기독교', '26.177.244.52', '20:21:a1:4c:4a:f3']
['22368', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1957****', '*************', '*************', 'gmail.com', '무교', '108.18.247.196', 'a0:72:03:42:9b:4f']
['9735', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1957****', '*************', '*************', 'yahoo.com', '기독교', '156.195.205.126', '42:0f:80:9c:a6:d3']
['24540', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'daum.net', '무교', '175.81.34.21', '3a:d0:9f:32:69:26']
['20641', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'naver.com', '불교', '230.47.179.11', '72:36:80:46:31:99']
['33885', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'daum.net', '무교', '129.235.213.36', '77:6e:f4:a0:fe:ac']
['15894', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1957****', '*************', '*************', 'naver.com', '불교', '204.27.227.91', '82:18:66:21:2a:27']
['39528', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1957****', '*************', '*************', 'yahoo.com', '기독교', '213.92.191.171', 'da:60:ed:20:6d:73']
['25035', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'yahoo.com', '무교', '141.71.221.193', '39:24:a2:79:f5:bd']
['20383', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1957****', '*************', '*************', 'gmail.com', '기독교', '7.190.125.230', 'e5:a4:5a:27:bb:d9']
['32059', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1957****', '*************', '*************', 'gmail.com', '무교', '252.241.50.204', '47:fd:82:e2:cd:00']
['38014', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1957****', '*************', '*************', 'daum.net', '무교', '236.205.160.153', 'a9:34:76:4f:02:3c']
['5679', '최**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1957****', '*************', '*************', 'gmail.com', '불교', '11.226.89.50', '11:83:9a:8a:a1:eb']
['20336', '강**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1958****', '*************', '*************', 'daum.net', '무교', '255.242.170.68', '8a:e0:7c:f8:72:50']
['30125', '강**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1958****', '*************', '*************', 'gmail.com', '기독교', '42.99.87.11', '46:2c:c1:90:2c:d4']
['4180', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1958****', '*************', '*************', 'daum.net', '무교', '200.41.239.70', '86:90:52:e8:50:5c']
['19090', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1958****', '*************', '*************', 'daum.net', '기독교', '71.219.138.147', 'c9:56:74:63:60:16']
['37863', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1958****', '*************', '*************', 'yahoo.com', '천주교', '47.58.213.178', '9b:53:90:78:77:36']
['12505', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1958****', '*************', '*************', 'yahoo.com', '불교', '203.182.26.245', 'bd:b1:a9:be:55:20']
['26796', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1958****', '*************', '*************', 'daum.net', '기독교', '192.163.86.147', '5d:2f:a5:2f:9c:84']
['28099', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1958****', '*************', '*************', 'gmail.com', '무교', '230.111.170.8', '23:2a:17:a2:d5:70']
['30711', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1958****', '*************', '*************', 'naver.com', '무교', '211.242.110.21', '35:0a:85:65:fa:8a']
['29573', '강**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1959****', '*************', '*************', 'naver.com', '불교', '198.232.54.167', '3f:c8:51:20:5c:9c']
['10445', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1959****', '*************', '*************', 'naver.com', '천주교', '30.255.80.33', 'e3:2b:59:02:5b:1a']
['10670', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1959****', '*************', '*************', 'gmail.com', '무교', '216.91.94.34', '83:54:30:6a:da:c9']
['24450', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1959****', '*************', '*************', 'daum.net', '불교', '56.242.232.242', 'ba:b6:43:08:74:ad']
['27905', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1959****', '*************', '*************', 'daum.net', '불교', '7.66.194.232', 'f7:42:53:7a:1a:3c']
['28483', '이**', '남성', '[150.0, 160.0[', '[60.0, 70.0[', 'AB형', '1959****', '*************', '*************', 'yahoo.com', '불교', '17.83.234.169', '61:b3:af:64:ce:34']
['31581', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1959****', '*************', '*************', 'yahoo.com', '불교', '111.22.127.94', '1a:b7:1f:45:4d:b3']
['28225', '김**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1960****', '*************', '*************', 'naver.com', '무교', '32.170.179.12', '01:99:d3:53:cc:d3']
['12907', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1960****', '*************', '*************', 'daum.net', '불교', '168.48.226.248', '2e:ae:9b:f9:18:83']
['19190', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1960****', '*************', '*************', 'yahoo.com', '불교', '17.159.222.216', 'b0:35:3b:9a:e5:b8']
['21765', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1960****', '*************', '*************', 'daum.net', '기독교', '66.62.109.31', '01:1b:3e:4c:57:76']
['35576', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1960****', '*************', '*************', 'gmail.com', '기독교', '166.184.100.74', 'b7:d4:17:a3:a1:5a']
['30138', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1960****', '*************', '*************', 'naver.com', '기독교', '28.62.247.216', 'ae:2f:71:0f:d0:c2']
['36711', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1960****', '*************', '*************', 'yahoo.com', '무교', '119.116.77.196', '9c:89:b2:1f:de:f6']
['5882', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'naver.com', '기독교', '171.252.200.222', '4c:e6:de:96:1e:09']
['8026', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'gmail.com', '무교', '178.208.241.48', '04:95:48:03:94:fd']
['27086', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'daum.net', '불교', '231.112.175.119', '87:c1:33:98:e7:00']
['38622', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'daum.net', '무교', '77.70.120.62', '82:66:fd:2f:f2:90']
['7269', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'gmail.com', '무교', '14.144.249.125', '3a:00:5e:d0:02:21']
['15201', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'naver.com', '기독교', '34.191.195.122', 'dc:85:83:03:20:9d']
['11864', '이**', '여성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'daum.net', '기독교', '84.18.65.66', '07:9e:24:fd:bc:03']
['11952', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'daum.net', '무교', '191.52.69.17', '57:04:ec:4c:e8:2c']
['32845', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1961****', '*************', '*************', 'naver.com', '천주교', '101.218.188.173', '26:f3:86:50:87:23']
['36169', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1961****', '*************', '*************', 'naver.com', '무교', '85.177.199.30', 'c8:cb:9b:d4:e8:e1']
['5175', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'naver.com', '기독교', '78.243.76.20', '3c:56:6c:7b:56:ea']
['30400', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'yahoo.com', '무교', '83.196.201.107', '41:ac:c8:c1:0c:88']
['17548', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'daum.net', '기독교', '189.108.7.168', '75:48:9a:00:46:38']
['35717', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1962****', '*************', '*************', 'yahoo.com', '무교', '227.92.203.33', '8d:c7:81:79:67:aa']
['15147', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1962****', '*************', '*************', 'naver.com', '무교', '54.164.25.107', '50:f0:df:4d:3f:90']
['14613', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1962****', '*************', '*************', 'gmail.com', '무교', '224.85.161.216', '0b:67:b7:94:25:70']
['38879', '최**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1962****', '*************', '*************', 'daum.net', '기독교', '184.132.28.20', 'd2:cc:d8:82:39:be']
['16', '권**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1963****', '*************', '*************', 'gmail.com', '무교', '121.100.91.172', 'e7:13:b2:d0:fc:42']
['35729', '권**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1963****', '*************', '*************', 'naver.com', '불교', '145.170.54.151', '9f:79:46:fa:bf:66']
['5664', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'naver.com', '천주교', '166.60.215.18', '21:7e:ae:fd:0b:90']
['14195', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1963****', '*************', '*************', 'daum.net', '무교', '235.99.121.25', '8b:e4:25:e2:42:cd']
['32690', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1963****', '*************', '*************', 'daum.net', '기독교', '77.103.238.54', 'dc:bb:1d:fc:05:77']
['32533', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'naver.com', '무교', '164.78.125.244', '21:99:71:3a:44:1c']
['21832', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1963****', '*************', '*************', 'gmail.com', '불교', '154.183.20.145', 'ff:89:88:2a:f1:ab']
['13958', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1963****', '*************', '*************', 'gmail.com', '불교', '139.235.58.37', '5c:60:bf:56:a9:3d']
['34438', '정**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1963****', '*************', '*************', 'gmail.com', '무교', '214.187.36.108', '98:84:c5:a6:b5:07']
['29130', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'yahoo.com', '무교', '57.173.169.225', '4a:60:b0:a2:2c:d2']
['29189', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'naver.com', '무교', '37.196.104.97', '96:ed:09:d2:ea:57']
['32736', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'naver.com', '불교', '51.167.126.4', '5b:17:aa:16:f8:3b']
['7394', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'gmail.com', '불교', '161.202.136.68', '64:c5:db:0c:2e:35']
['16523', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'daum.net', '기독교', '120.184.20.109', '9c:96:eb:ff:96:76']
['18417', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1964****', '*************', '*************', 'naver.com', '천주교', '42.97.119.136', 'e4:2c:ff:0a:b2:80']
['33621', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1964****', '*************', '*************', 'gmail.com', '무교', '227.226.131.216', '19:74:17:a6:bc:82']
['33717', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'gmail.com', '기독교', '34.180.228.45', '68:35:c0:cb:f6:d8']
['17146', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1965****', '*************', '*************', 'yahoo.com', '무교', '118.37.137.218', '7b:64:e4:7d:66:57']
['19488', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'daum.net', '기독교', '182.110.55.227', 'b2:55:f7:44:0d:fe']
['39707', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'daum.net', '무교', '250.229.84.225', 'a2:1d:b8:fa:2d:da']
['30876', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'naver.com', '불교', '235.171.90.191', '50:ab:e8:39:b1:97']
['770', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1965****', '*************', '*************', 'yahoo.com', '기독교', '197.109.141.100', 'ac:ae:96:a0:c1:c6']
['5025', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'daum.net', '기독교', '197.183.253.132', '93:04:a4:18:71:1d']
['24487', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1965****', '*************', '*************', 'gmail.com', '천주교', '239.147.234.14', '72:30:91:d2:21:16']
['35128', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1965****', '*************', '*************', 'naver.com', '무교', '73.108.104.80', '82:ab:ff:41:a8:f5']
['15231', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'daum.net', '불교', '212.229.24.127', '36:cf:97:f3:39:ab']
['22903', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'gmail.com', '무교', '161.183.54.158', '67:ba:d0:32:19:57']
['15580', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1966****', '*************', '*************', 'naver.com', '무교', '248.237.101.98', '74:72:93:b5:12:fa']
['33830', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'daum.net', '천주교', '210.128.35.78', 'a0:b3:15:47:50:69']
['20463', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1966****', '*************', '*************', 'gmail.com', '천주교', '82.120.4.212', '76:fa:79:47:b9:dd']
['20685', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1966****', '*************', '*************', 'gmail.com', '기독교', '118.232.163.52', 'b5:44:95:7b:64:77']
['8415', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1967****', '*************', '*************', 'daum.net', '무교', '211.112.226.117', '39:6d:53:e3:ab:54']
['20514', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1967****', '*************', '*************', 'daum.net', '기독교', '156.155.209.150', '60:a1:72:15:70:e5']
['23649', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1967****', '*************', '*************', 'gmail.com', '무교', '39.195.139.114', '59:e3:0c:8a:14:f6']
['7741', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1967****', '*************', '*************', 'yahoo.com', '무교', '93.47.47.58', '7a:5d:5f:22:10:fb']
['37048', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'yahoo.com', '무교', '49.69.85.71', 'f6:23:6c:90:75:56']
['1807', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'daum.net', '불교', '63.101.38.133', '7f:e3:62:26:30:46']
['34457', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'daum.net', '천주교', '62.119.199.234', '44:41:b9:f3:28:89']
['21356', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1968****', '*************', '*************', 'gmail.com', '기독교', '8.199.19.220', '83:f2:01:4b:37:d2']
['36266', '박**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1968****', '*************', '*************', 'daum.net', '무교', '56.179.25.165', '21:b9:b3:6f:ae:fc']
['6352', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'B형', '1968****', '*************', '*************', 'daum.net', '무교', '15.153.3.179', 'b7:83:35:c5:a4:8f']
['2544', '장**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1968****', '*************', '*************', 'daum.net', '무교', '70.60.1.136', '96:d5:40:9d:44:8f']
['27795', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1969****', '*************', '*************', 'naver.com', '기독교', '24.173.92.254', 'e2:b1:18:f5:53:ec']
['12041', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1970****', '*************', '*************', 'daum.net', '무교', '98.253.145.50', 'fc:9c:b0:b0:d7:40']
['22470', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'daum.net', '천주교', '129.89.87.33', '98:9e:c0:13:14:8f']
['12790', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1970****', '*************', '*************', 'yahoo.com', '무교', '202.205.195.100', '81:69:1c:17:ee:3c']
['20915', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'yahoo.com', '천주교', '117.136.54.125', 'e3:d8:0c:5e:5f:11']
['24707', '조**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1970****', '*************', '*************', 'yahoo.com', '기독교', '34.193.139.180', 'a7:24:93:78:cc:f8']
['3177', '강**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1971****', '*************', '*************', 'gmail.com', '기독교', '232.246.133.217', '56:a2:7a:e3:65:c3']
['28079', '강**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1971****', '*************', '*************', 'yahoo.com', '불교', '70.35.225.165', '45:70:a5:26:9a:1e']
['8989', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1971****', '*************', '*************', 'gmail.com', '불교', '63.9.231.82', 'aa:54:bd:43:48:69']
['10022', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1971****', '*************', '*************', 'yahoo.com', '천주교', '50.114.203.60', 'cf:37:b0:ca:0b:b1']
['17394', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1971****', '*************', '*************', 'daum.net', '무교', '34.232.121.139', 'fc:a0:74:5f:42:12']
['6964', '박**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1971****', '*************', '*************', 'gmail.com', '무교', '247.210.152.128', '22:48:28:1f:66:13']
['37955', '김**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'AB형', '1972****', '*************', '*************', 'gmail.com', '무교', '11.3.55.157', '52:3f:2a:37:e6:31']
['13910', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'gmail.com', '불교', '218.20.207.121', '07:7c:aa:75:d1:ab']
['23058', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'AB형', '1972****', '*************', '*************', 'yahoo.com', '기독교', '78.223.100.162', '02:c6:6a:7a:67:33']
['23295', '김**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1972****', '*************', '*************', 'daum.net', '무교', '142.74.195.63', '70:bc:ce:16:de:39']
['101', '김**', '여성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'gmail.com', '불교', '211.248.7.92', 'bd:5e:75:e2:a7:2f']
['1978', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'B형', '1972****', '*************', '*************', 'daum.net', '기독교', '117.165.30.125', '0a:73:3c:00:5c:45']
['4448', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1972****', '*************', '*************', 'daum.net', '기독교', '132.221.131.1', '00:ab:b7:06:f7:05']
['15355', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1972****', '*************', '*************', 'yahoo.com', '천주교', '241.20.74.4', '8b:cb:4c:23:19:7d']
['24287', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'daum.net', '무교', '215.242.53.160', '02:d4:3b:c5:2f:49']
['24490', '김**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'A형', '1972****', '*************', '*************', 'gmail.com', '기독교', '17.197.43.190', '69:c9:9e:41:4a:01']
['4681', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1972****', '*************', '*************', 'naver.com', '무교', '34.127.108.247', '17:e0:c4:27:d8:dc']
['19453', '이**', '여성', '[150.0, 160.0[', '[60.0, 70.0[', 'B형', '1972****', '*************', '*************', 'naver.com', '불교', '5.246.117.187', '32:94:79:ab:04:4e']
['14284', '이**', '남성', '[160.0, 170.0[', '[60.0, 70.0[', 'A형', '1972****', '*************', '*************', 'yahoo.com', '무교', '52.26.119.75', 'bc:3b:42:41:eb:e8']
['12052', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'AB형', '1972****', '*************', '*************', 'daum.net', '기독교', '24.8.102.214', 'cb:9c:48:27:37:b7']
['35262', '이**', '남성', '[170.0, 180.0[', '[60.0, 70.0[', 'O형', '1972****', '*************', '*************', 'yahoo.com', '불교', '21.60.129.217', 'bd:c2:e9:82:41:89']
