No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,주거래은행,계좌번호,신용등급
67722,박성지,남성,168.9,69.6,A형,19790430,010-3951-3968,gn3vlqv,daum.net,불교,수협중앙회,0521-0600-0009,5
67762,유준은,여성,168.3,52.5,O형,19611114,010-0987-8852,z5oekg,daum.net,무교,스탠다드(제일),416-26-190823,1
67772,이지종,여성,145.7,55.9,O형,19891206,010-7219-6263,u3nz0s,daum.net,기독교,하나은행,279-868989-18427,6
67783,전지석,여성,147.1,53.4,AB형,19830324,010-0701-5240,xq48i3,gmail.com,무교,신한은행,225-787-674384,4
67786,장희용,여성,151.6,51.9,A형,19780423,010-9152-7596,f5s5p2,yahoo.com,불교,스탠다드(제일),960-52-263607,5
67787,박영정,여성,161.8,54.4,A형,19870913,010-3215-5336,udtnle,yahoo.com,기독교,외환은행,184-466144-327,4
67793,최택남,남성,170.8,59.4,B형,19880226,010-4789-3482,l151g8yvm3,gmail.com,기독교,NH농협,389-4791-642-11,6
67805,최영택,여성,153.0,53.5,AB형,19920106,010-9465-6848,wcraxf3p5kmf,gmail.com,천주교,기업은행,522-087146-89-268,8
67807,김정우,여성,153.7,57.1,AB형,19850319,010-1026-8587,tdauos5,gmail.com,무교,외환은행,295-271152-881,2
67809,김은우,여성,168.4,61.7,O형,19911117,010-3355-6863,wwbjs0oqa8t17,yahoo.com,무교,신한은행,086-735-714145,6
67814,최준종,여성,152.2,58.3,O형,19890825,010-3698-8324,ysemkb7u,daum.net,불교,스탠다드(제일),849-94-231021,2
67834,안준희,여성,161.6,54.2,A형,19930528,010-0892-2250,e9biuwb6,yahoo.com,기독교,신한은행,796-889-609552,5
67837,조준용,여성,158.4,61.3,O형,19820131,010-6000-6561,lxx3tpoxo0,gmail.com,기독교,NH농협,267-2185-889-85,1
67846,문영훈,여성,144.0,47.3,O형,19721017,010-0500-9343,pe9juk,gmail.com,기독교,국민은행,725608-27-634628,1
67856,정서준,여성,154.2,58.1,O형,19760430,010-2642-6412,cuusxr66,daum.net,무교,한국씨티은행,815-586299-012,5
67873,민정서,남성,173.3,65.1,O형,19830407,010-7401-3227,xxgz2t,daum.net,무교,국민은행,535522-63-631123,1
67884,김훈성,남성,163.1,60.0,A형,19500407,010-1179-0292,boqbiejent,yahoo.com,기독교,국민은행,012034-94-313227,4
67885,김준서,남성,172.2,62.5,O형,19631208,010-6629-4915,tl5pdd,gmail.com,무교,외환은행,069-706348-536,2
67887,김준훈,여성,157.5,57.4,A형,19600605,010-8077-4660,a9zw6knou3,naver.com,기독교,신한은행,682-550-974148,2
67894,오택정,남성,171.6,59.7,B형,19460328,010-7411-9749,bc7vyt3k3g,daum.net,무교,수협중앙회,0439-7244-0451,9
67897,이희지,남성,169.6,64.0,B형,19810304,010-3358-2964,czi0k6k71t6ic,gmail.com,무교,수협중앙회,6813-9784-2284,4
67905,박준정,남성,175.8,65.7,B형,19791005,010-6820-5148,lnxxjt5g376q,gmail.com,무교,신한은행,067-414-632303,4
67907,박훈준,남성,168.7,67.7,B형,19821213,010-9940-6727,hjyv1xrfqoyy7,daum.net,불교,스탠다드(제일),339-45-079270,3
67955,이훈남,여성,156.4,51.6,AB형,19850720,010-4709-3067,n6ps8fhdmh,naver.com,천주교,수협중앙회,3786-5556-9283,5
67970,소훈희,남성,177.9,66.3,AB형,19670604,010-7048-3746,uwetu39dsv,gmail.com,무교,NH농협,659-8683-267-34,9
67980,양석영,여성,153.2,51.4,O형,19750629,010-6377-4548,rbcc7hooky,gmail.com,무교,스탠다드(제일),835-58-514654,7
67982,이지서,남성,170.9,63.3,B형,19800520,010-0072-6381,r07ptmoeh,gmail.com,불교,외환은행,170-687794-407,5
67990,민정협,여성,148.3,50.3,A형,19901025,010-4681-8334,jm4ztv1n,daum.net,무교,새마을금고,2-62379601661-5,7
68002,하영성,남성,153.9,66.1,A형,19760326,010-9287-6579,u7c5hohqg,naver.com,기독교,외환은행,779-702956-386,6
68011,윤지상,여성,163.9,66.3,B형,19691123,010-6391-0826,bfl1f8wi236q5,naver.com,무교,국민은행,751532-27-283453,9
68032,안덕남,남성,167.1,64.8,B형,19950513,010-1117-8772,bmabh39,naver.com,무교,기업은행,233-434154-75-369,2
68040,박현은,남성,170.1,60.8,A형,19510823,010-4063-3761,nvn73lwwh5i,naver.com,무교,외환은행,190-665416-914,5
68056,권준석,남성,166.3,67.1,B형,19800703,010-4758-3551,xvwl5r7wed,yahoo.com,불교,하나은행,017-277651-09914,6
68057,석정용,남성,167.7,64.4,O형,19580910,010-1328-1568,otult7z,gmail.com,천주교,우리은행,7878-890-501358,6
68058,이현우,여성,161.7,54.4,B형,19940624,010-4365-5159,gbvs5y,gmail.com,무교,스탠다드(제일),102-44-599595,1
68085,정준협,남성,166.2,59.6,B형,19471112,010-5655-6536,ux1c0ceedpk,gmail.com,기독교,우리은행,6512-595-702475,7
68099,유준덕,남성,167.7,63.6,O형,19510327,010-7913-6573,bcyvimz5gpdq,gmail.com,불교,새마을금고,8-11729751833-0,4
68114,김종지,여성,158.2,60.5,A형,19510607,010-1149-7601,jic9um,yahoo.com,무교,새마을금고,1-26835762470-6,2
68116,윤우정,여성,148.8,59.5,B형,19670220,010-3378-5168,q0pgr16,daum.net,무교,수협중앙회,4517-8188-3534,5
68126,박남협,남성,168.7,63.9,A형,19680118,010-3499-2759,l02r7wdjhtuhj,naver.com,무교,신한은행,247-173-040228,1
68134,이준지,여성,162.9,57.8,A형,19830920,010-1193-2177,pm80t3sec,daum.net,무교,수협중앙회,6625-5246-6532,9
68148,박종현,남성,164.0,68.7,B형,19590805,010-7565-8446,flmrk7,gmail.com,불교,외환은행,982-086791-220,1
68157,이은영,여성,156.4,54.7,B형,19840327,010-4691-9697,fqrm0mfr19l,naver.com,기독교,외환은행,694-115594-294,9
68171,최석덕,여성,163.3,56.1,A형,19861124,010-9374-7503,uxdmug,gmail.com,불교,신한은행,176-584-378395,3
68200,양용남,남성,171.1,64.6,B형,19570112,010-8955-8283,x48j86,gmail.com,무교,수협중앙회,8499-5622-5330,4
68207,최석훈,여성,153.7,50.7,B형,19800215,010-2291-3828,nsmzpeyn2,naver.com,기독교,외환은행,647-884954-625,2
68211,박서훈,여성,163.7,60.7,AB형,19620712,010-8777-3653,rvbp9d,gmail.com,기독교,스탠다드(제일),790-26-866184,6
68227,최남용,남성,168.4,71.0,A형,19510620,010-4763-3780,c0k6vc,naver.com,불교,새마을금고,8-76027086505-6,7
68252,정덕석,여성,166.6,54.5,A형,19821228,010-5255-9242,q3b27wyujux,daum.net,무교,하나은행,839-717507-81160,4
68257,고훈상,여성,161.7,54.0,AB형,19910704,010-2155-8081,wyw6d3zutv,naver.com,무교,국민은행,411559-78-053951,8
68259,박종협,남성,175.3,62.9,O형,19491204,010-8013-1293,ryoeap2ksw,yahoo.com,기독교,신한은행,332-769-419158,4
68261,김택석,여성,152.7,55.9,A형,19950807,010-8543-6904,s8rwc3vf83v,naver.com,불교,외환은행,905-122188-508,6
68267,이정희,여성,158.3,60.5,A형,19651203,010-5528-0142,m30p6p,daum.net,불교,수협중앙회,9144-5875-6973,6
68269,조상현,남성,172.2,68.9,B형,19960626,010-7055-2703,fe41ibr,gmail.com,기독교,NH농협,430-6335-156-22,5
68272,서준종,여성,152.4,53.6,O형,19791221,010-5151-6341,ukhpd2hyrp7x4,naver.com,무교,기업은행,429-618461-04-839,8
68275,김정현,남성,168.5,68.4,A형,19880603,010-9432-2034,o0emg2u6fzwmq,gmail.com,무교,하나은행,133-614328-18908,5
68283,하지희,남성,173.1,69.6,B형,19710221,010-1311-4492,x96uwlv,daum.net,기독교,한국씨티은행,264-368532-927,5
68289,이희석,남성,165.8,61.3,AB형,19460607,010-6547-2896,dtg7exb988,naver.com,무교,기업은행,498-158316-43-865,1
68308,조지희,남성,168.9,59.0,A형,19670420,010-8626-2274,jnxjvxzsd3sfr,gmail.com,기독교,새마을금고,3-99256938927-3,9
68319,강은희,여성,152.7,51.7,A형,19641201,010-0959-5024,a78zupgat6,naver.com,기독교,하나은행,128-085549-89285,5
68320,박희남,남성,171.4,61.5,O형,19690411,010-2455-3451,vwejctuewixq1,daum.net,불교,스탠다드(제일),266-90-763723,6
68331,홍남은,여성,159.1,52.5,A형,19940407,010-8205-7437,yl2jwch,gmail.com,무교,외환은행,806-537519-524,5
68367,기우협,남성,172.8,69.3,A형,19731211,010-6660-8300,av662w,naver.com,불교,수협중앙회,7320-5185-1211,3
68371,임희지,남성,170.7,65.3,A형,19761210,010-1596-2869,le54br,naver.com,무교,스탠다드(제일),115-04-551865,1
68376,김정남,남성,179.0,60.6,B형,19550603,010-2627-6927,iwfr7tadt,naver.com,무교,NH농협,660-5993-224-72,1
68383,최훈덕,남성,174.9,62.7,B형,19920117,010-4889-8627,q16rda,daum.net,기독교,NH농협,501-2680-633-60,5
68387,김지종,남성,164.4,72.6,A형,19770702,010-0481-6647,b9r5cshj,daum.net,기독교,새마을금고,6-02147421962-5,1
68391,윤은협,여성,156.8,52.8,O형,19571220,010-5979-7086,azsn0gql,gmail.com,무교,스탠다드(제일),285-99-993471,3
68404,손지훈,여성,155.1,57.8,A형,19790509,010-5779-7418,xttwkx565kdy,naver.com,무교,한국씨티은행,129-979652-038,5
68411,김희협,남성,167.9,63.7,AB형,19940705,010-1030-4802,jk20qn0b8f4,daum.net,무교,국민은행,716840-48-503078,6
68418,강덕훈,여성,163.5,63.4,O형,19710219,010-2381-7243,fhkchf,gmail.com,무교,스탠다드(제일),188-16-325469,7
68423,이서협,여성,157.2,58.1,AB형,19870619,010-6746-4472,yuhwks86q5qh,yahoo.com,무교,수협중앙회,2330-4736-4460,6
68426,김성협,남성,176.0,65.6,A형,19551201,010-3120-9746,jr6ybdmri1,yahoo.com,천주교,기업은행,276-897332-29-544,1
68456,김정준,남성,181.3,69.8,O형,19751114,010-6414-7760,i11lzxwasbv,daum.net,무교,국민은행,625739-32-542265,4
68462,이석덕,남성,163.1,68.5,O형,19650223,010-8507-0452,dn204y,yahoo.com,무교,외환은행,135-297205-848,6
68471,윤현준,여성,156.7,53.5,A형,19950803,010-1884-4563,vz6ho01yf,naver.com,천주교,기업은행,993-313353-73-698,2
68485,고준용,남성,166.7,64.7,B형,19830616,010-0201-2245,t7pt5tjid1,naver.com,기독교,신한은행,306-691-356708,5
68487,윤지덕,남성,176.2,62.5,B형,19750407,010-7816-1672,szkbbd1nr3e,gmail.com,불교,하나은행,985-391789-25166,8
68496,황현성,여성,150.4,52.3,O형,19700728,010-7426-9206,tpujuegez3k7b,yahoo.com,천주교,외환은행,961-583300-703,5
68504,박희지,여성,151.3,51.2,A형,19510130,010-8074-3538,fu46gduz,naver.com,기독교,우리은행,7610-234-370110,4
68506,임준성,남성,163.5,58.5,O형,19951014,010-0142-0017,y90fgm9y0v,yahoo.com,기독교,하나은행,977-664771-08897,9
68512,권덕영,남성,171.4,60.5,A형,19800106,010-1925-4648,jcaflt2c4,yahoo.com,불교,스탠다드(제일),926-78-142504,7
68528,박지우,여성,153.6,50.8,AB형,19540412,010-6957-2624,kgzhcabtruj1d,gmail.com,무교,외환은행,334-871264-413,6
68547,김종지,여성,171.0,52.8,O형,19550212,010-7974-9259,k0hwfor,yahoo.com,무교,우리은행,8194-912-599411,7
68593,박준지,여성,158.9,63.0,O형,19660112,010-5052-9068,l5a6pzzeul,daum.net,무교,한국씨티은행,368-166327-284,7
68606,서택용,남성,172.0,71.7,AB형,19610618,010-1300-6027,pocyn3fycvt,daum.net,무교,기업은행,679-411410-69-742,9
68631,연성석,남성,168.0,62.5,A형,19590114,010-6360-7759,dvofmt,daum.net,불교,수협중앙회,0509-4493-8197,8
68640,김희용,여성,163.8,51.2,A형,19831226,010-0120-2646,u37dfvuzf7m,yahoo.com,불교,외환은행,750-126644-995,2
68656,박성상,여성,151.9,48.5,O형,19821015,010-7341-5744,bobk3sc5z,yahoo.com,불교,새마을금고,3-78784439696-4,2
68667,조택종,여성,170.1,53.8,O형,19640803,010-6384-7806,lyml6tnw,yahoo.com,무교,우리은행,1629-412-013582,5
68678,류희종,남성,164.0,68.5,O형,19630802,010-7977-2730,xq5i0ecp,naver.com,무교,한국씨티은행,614-236557-935,9
68704,오우준,남성,173.2,66.5,A형,19630204,010-0937-9605,j69ic94rzi,naver.com,불교,하나은행,680-137934-45878,7
68706,강현택,남성,170.1,69.8,A형,19690825,010-3721-7870,z3h9npoojy,gmail.com,무교,NH농협,968-3762-139-69,6
68718,조덕정,여성,148.6,56.5,A형,19840315,010-9936-5681,hc9fcw2v,daum.net,무교,기업은행,243-709441-82-406,7
68722,최훈협,남성,157.1,64.6,B형,19781212,010-2866-8973,ywqojc221xjc,gmail.com,무교,하나은행,696-468281-61589,6
68726,임훈서,여성,165.1,46.7,A형,19731021,010-8412-6078,cptwnk,gmail.com,기독교,우리은행,8921-336-261042,6
68728,류진성,남성,175.3,62.9,A형,19820928,010-6469-4661,mrd9cch,naver.com,무교,우리은행,2416-265-945895,8
68741,신협현,남성,176.0,71.1,A형,19911015,010-6950-2839,q15cx3hi,daum.net,기독교,스탠다드(제일),348-85-825777,1
68748,제우진,여성,158.1,57.4,AB형,19510310,010-1296-8664,a0p4d6cwrae,naver.com,무교,한국씨티은행,784-001140-958,6
68769,전희은,여성,153.9,50.5,O형,19800307,010-2634-7683,lsegp0tuwhh,yahoo.com,불교,신한은행,646-756-262410,9
68780,박은희,여성,156.6,53.5,O형,19470630,010-0750-7150,j6kgl7m6,yahoo.com,무교,외환은행,103-590032-253,8
68789,김덕현,남성,172.7,59.7,AB형,19920318,010-5027-6379,kyk5nkgskc,yahoo.com,무교,우리은행,6390-184-991526,9
68791,이덕남,여성,151.1,54.5,B형,19750829,010-7302-8247,mh1m58rq3dv,yahoo.com,무교,외환은행,628-235045-186,8
68825,정은우,여성,147.5,57.3,A형,19730901,010-4931-4067,rqvqszm0se,naver.com,무교,외환은행,770-364077-614,7
68832,박훈현,여성,152.2,48.0,AB형,19681219,010-6850-7461,t50sa2nozs4z,yahoo.com,무교,새마을금고,7-56985626522-6,5
68864,이종영,남성,162.2,64.8,A형,19930312,010-3021-1056,xenwqagfh,naver.com,무교,NH농협,554-5769-275-04,6
68904,이진지,남성,172.2,68.1,AB형,19921227,010-0452-6051,qfxs9u,gmail.com,무교,새마을금고,4-01974466136-0,9
68916,한정종,여성,144.0,51.9,O형,19500626,010-5120-6411,bnwpmqxu9,naver.com,기독교,신한은행,195-198-108682,8
68951,예지석,여성,155.9,56.2,AB형,19930502,010-3664-2159,u6v9hvap,daum.net,기독교,기업은행,047-714145-47-312,7
68962,류지희,남성,170.3,71.7,A형,19610915,010-9386-6394,mynfv3,daum.net,무교,신한은행,905-144-649222,1
68964,이현석,여성,146.7,57.8,AB형,19570601,010-3821-5982,a2a2gf,gmail.com,무교,새마을금고,6-83000017263-6,7
68967,이석훈,여성,162.2,58.3,B형,19820221,010-6542-6448,t6hdizzypc,gmail.com,불교,신한은행,804-196-784344,9
68984,연지정,여성,152.6,60.1,O형,19520228,010-0034-6011,ppl6znn986,daum.net,무교,수협중앙회,3527-2275-2082,2
69001,정협은,여성,154.3,53.4,A형,19590928,010-8876-2488,k2eneq,gmail.com,불교,새마을금고,2-06031767769-2,2
69007,김지용,여성,160.6,53.6,AB형,19570322,010-0609-7069,ycgi3qnvb761,naver.com,불교,기업은행,402-286364-27-590,4
69009,김진지,여성,149.8,48.6,A형,19961213,010-3681-2310,m06q0blgyolu1,yahoo.com,불교,한국씨티은행,994-540777-477,3
69018,박희훈,남성,168.2,65.1,A형,19730507,010-5739-8708,b5fdkm4,daum.net,무교,외환은행,352-996599-030,7
69031,고종성,여성,157.8,55.3,A형,19850413,010-7341-2545,v5i66suz6,naver.com,불교,하나은행,679-355576-44690,9
69048,표영현,남성,173.7,71.5,O형,19590222,010-6923-5615,yi6ec9,naver.com,무교,외환은행,565-035748-250,9
69064,홍택정,여성,160.1,47.5,B형,19831107,010-0246-1002,hthjrje,gmail.com,기독교,기업은행,911-455207-35-938,6
69091,이희준,남성,169.4,71.5,A형,19730211,010-3150-1541,t3uq5bagz6gl4,daum.net,불교,NH농협,754-8006-021-31,4
69111,김덕은,여성,147.8,49.4,B형,19871025,010-3343-0235,jh2ejoxzd2k2g,yahoo.com,불교,외환은행,254-816334-785,5
69117,박석서,여성,147.6,49.2,B형,19460623,010-4637-6226,bjjft4y,gmail.com,불교,스탠다드(제일),829-88-772205,7
69141,김영진,여성,161.2,51.6,B형,19460308,010-0454-2099,xza7ob3i,yahoo.com,무교,우리은행,9595-535-755164,9
69143,이은협,여성,151.0,58.8,B형,19821026,010-3034-9638,l41ehah,naver.com,불교,한국씨티은행,247-590885-302,5
69144,김남은,남성,174.1,71.0,A형,19850921,010-8205-3225,ixs4v2,yahoo.com,기독교,하나은행,397-371701-80793,2
69149,곽영준,여성,163.2,51.3,B형,19771007,010-4247-7380,gpvsmvs6s53,yahoo.com,무교,새마을금고,4-73707490576-9,6
69151,김희상,남성,174.1,67.5,AB형,19501216,010-7152-1825,ldxz45,gmail.com,기독교,우리은행,0427-608-609634,8
69152,원석남,여성,151.9,57.5,A형,19780828,010-0156-4440,q9uerkg1hp,gmail.com,무교,한국씨티은행,059-078662-266,9
69154,이협상,남성,176.4,67.3,B형,19630112,010-1062-4072,ysa5kmaquq47j,naver.com,기독교,외환은행,354-619048-733,2
69155,우석훈,여성,156.6,52.6,B형,19541120,010-6337-5636,nkor6p1270g0,daum.net,천주교,한국씨티은행,261-434305-135,3
69158,박훈준,남성,173.1,64.4,B형,19831229,010-1031-8479,y8sa5szbj,yahoo.com,무교,우리은행,9410-963-530355,6
69181,윤현희,여성,153.8,57.5,A형,19881108,010-7217-9235,kww78o7,daum.net,무교,기업은행,458-606887-36-678,6
69183,정서상,여성,159.0,49.5,O형,19800130,010-2214-8539,qk4n4a1d8qek,naver.com,천주교,신한은행,799-770-580285,4
69194,이진석,여성,158.3,55.9,A형,19681119,010-3455-4935,gfntr3ris,gmail.com,무교,수협중앙회,1399-0240-6670,3
69198,구상훈,여성,150.8,46.3,AB형,19570218,010-1930-2444,dyhrmqw,gmail.com,불교,기업은행,332-047812-36-803,5
69261,류은서,여성,157.2,62.0,A형,19480301,010-5740-2603,wsktmg,yahoo.com,무교,국민은행,949543-99-434778,5
69265,정준현,남성,171.0,65.4,B형,19850418,010-1003-8495,moji1beurwij,yahoo.com,무교,스탠다드(제일),648-73-906484,2
69266,이진석,남성,169.9,68.6,B형,19461225,010-7087-4145,v68c5ur,yahoo.com,불교,NH농협,815-9336-813-82,4
69278,김용상,남성,174.0,70.8,A형,19670702,010-3509-7315,c0s9z0o,gmail.com,천주교,한국씨티은행,243-439929-792,7
69283,박준현,남성,166.9,72.0,O형,19470830,010-3514-9753,vula9w0i6oy,gmail.com,무교,외환은행,820-683490-759,1
69284,채현훈,남성,168.3,64.6,B형,19830814,010-5138-2175,xtelpkq,yahoo.com,불교,외환은행,184-948603-787,2
69292,지서정,남성,172.4,66.4,B형,19740525,010-5182-2305,o3oqlvzgia0k,gmail.com,무교,스탠다드(제일),907-51-484333,7
69296,손은지,여성,158.7,60.9,AB형,19790319,010-4555-2423,r18x3rc,daum.net,무교,새마을금고,4-50660522995-7,6
69297,방우지,여성,164.1,51.0,AB형,19901120,010-6878-4500,ik6d9oro0uj,yahoo.com,무교,신한은행,623-326-758329,2
69304,황훈지,여성,153.3,51.9,A형,19960122,010-1441-7534,u1cc3mrawzaci,yahoo.com,불교,기업은행,352-072875-16-049,3
69305,박진택,남성,164.2,66.5,A형,19811116,010-3865-9197,lnfcby2kc1l,yahoo.com,기독교,국민은행,066086-20-640369,9
69309,엄은종,여성,156.3,60.3,A형,19690317,010-6685-2841,ykna1yveq4,yahoo.com,무교,NH농협,209-9444-268-38,9
69312,김훈덕,남성,173.8,71.1,B형,19530901,010-6649-1552,iklddox,gmail.com,불교,하나은행,965-503051-61591,1
69314,국용성,남성,165.9,63.5,B형,19760703,010-4503-2496,bwuhd3p,daum.net,무교,기업은행,489-552866-55-727,7
69318,이지남,남성,171.5,63.1,A형,19760327,010-7551-1418,cij3buutwu,yahoo.com,기독교,수협중앙회,6415-1221-4632,1
69334,유덕훈,남성,165.7,67.6,O형,19891228,010-1410-8720,p5tqbr,yahoo.com,무교,새마을금고,5-47455183245-5,1
69359,이훈덕,남성,178.7,58.0,O형,19461023,010-1514-9672,hqklbxf1b,naver.com,불교,스탠다드(제일),047-85-549802,3
69360,양진준,남성,172.2,65.3,AB형,19780326,010-5582-2575,ma73bb4,gmail.com,무교,새마을금고,9-26804632503-6,8
69376,김석성,여성,148.2,50.1,B형,19610329,010-6854-3697,gwlbo7kfl,naver.com,무교,수협중앙회,1722-7196-3803,3
69378,장훈성,남성,169.8,64.9,B형,19790711,010-8123-7969,nxjsde,gmail.com,천주교,하나은행,781-578129-20559,7
69433,김훈은,남성,159.8,70.3,A형,19900217,010-6961-3824,f8hl6n2fdy7wn,naver.com,무교,우리은행,9290-891-019288,1
69434,조희협,남성,167.4,69.0,A형,19930722,010-7723-6357,pznbiz,gmail.com,무교,스탠다드(제일),345-54-017861,7
69437,김영성,남성,169.2,62.9,O형,19540811,010-7769-7089,f6vh21wv,daum.net,기독교,한국씨티은행,842-484994-679,6
69444,양택지,여성,161.5,49.8,B형,19760105,010-1176-4717,rn6fz4ple9,yahoo.com,불교,스탠다드(제일),908-27-773819,7
69462,박현상,남성,169.2,68.7,O형,19511018,010-7609-6132,ino5d26ri8,naver.com,불교,기업은행,785-359345-16-225,9
69464,박서준,남성,169.0,62.7,B형,19470825,010-8812-7795,yx4m9p6k,gmail.com,기독교,국민은행,914187-68-368532,9
69488,남종은,여성,158.5,57.0,AB형,19790904,010-0371-4301,ncycf6lw,yahoo.com,기독교,스탠다드(제일),567-51-268519,6
69505,윤훈준,여성,156.3,55.8,B형,19701012,010-7336-0756,e7ss63ajzf,naver.com,불교,한국씨티은행,298-199923-765,5
69516,조상택,여성,159.5,52.8,AB형,19530602,010-7735-1168,r1d6icl91,naver.com,무교,새마을금고,2-63144089058-2,4
69518,장석택,여성,151.4,52.7,O형,19560226,010-8490-5913,rolnps,yahoo.com,무교,외환은행,136-374472-291,7
69536,조용현,여성,152.5,51.5,B형,19920429,010-2306-1180,rcwmahm3316,yahoo.com,기독교,수협중앙회,5948-6159-0802,5
69541,채희영,남성,176.0,62.1,O형,19570414,010-7572-5218,v1vb5o2ucrd2,yahoo.com,불교,기업은행,963-318739-55-958,6
69543,석지석,남성,179.7,59.4,B형,19770614,010-4001-0128,rx0gb37fj,daum.net,무교,우리은행,1031-579-823280,2
69564,남상준,여성,152.2,49.2,B형,19931104,010-1439-1188,l39iu5v,gmail.com,무교,외환은행,693-625462-870,4
69575,김성지,여성,158.0,50.1,B형,19561106,010-5250-9553,vtquhk9,gmail.com,기독교,신한은행,211-699-438214,5
69596,황협현,여성,161.8,56.2,A형,19551230,010-2623-7720,nffqu8fkirrcn,naver.com,불교,한국씨티은행,455-797919-853,7
69612,장준은,여성,158.9,46.6,O형,19600828,010-0037-5246,g75dwhpqaa,daum.net,무교,NH농협,316-5860-143-23,7
69614,김훈남,여성,155.2,57.8,O형,19530526,010-0440-7603,rr0he8g6o,daum.net,무교,하나은행,265-353120-06551,9
69618,양종준,여성,165.2,61.6,O형,19530523,010-5234-8609,ou34iaypk,daum.net,불교,국민은행,940013-53-506930,7
69619,박현우,남성,169.7,69.2,B형,19851105,010-9696-5420,vw7aayv,yahoo.com,천주교,우리은행,7120-097-826816,9
69624,김준성,여성,147.6,50.8,AB형,19680111,010-6990-1321,zxktllj35lsjv,gmail.com,천주교,새마을금고,0-09643582253-1,2
69646,이준성,남성,176.8,68.8,A형,19671122,010-4786-2239,a333bxz,gmail.com,무교,한국씨티은행,647-488628-320,8
69662,서현진,여성,156.4,53.7,A형,19810427,010-6284-5849,d4hulmiux,gmail.com,무교,새마을금고,1-99610175612-8,3
69671,김은석,남성,175.9,69.4,A형,19941116,010-4559-9254,vgpfjo6e,naver.com,무교,한국씨티은행,627-159083-363,4
69674,조지희,남성,168.2,72.8,B형,19610522,010-9263-9900,jb7myt1nq2gz,naver.com,무교,국민은행,274833-45-497837,2
69678,김남서,여성,152.1,54.2,AB형,19700710,010-1284-4702,qou8xtb3,naver.com,무교,국민은행,401444-50-303133,8
69697,홍준지,남성,168.7,67.5,A형,19680325,010-0711-8065,yrqnf9,daum.net,기독교,신한은행,810-103-069866,6
69717,정서정,여성,159.7,56.3,A형,19710212,010-8418-4637,ubxv7lk,naver.com,무교,기업은행,344-989347-03-161,1
69718,이서훈,남성,168.5,70.2,A형,19610725,010-3766-5391,t07jgk,gmail.com,무교,새마을금고,5-55483833026-4,1
69720,김준영,남성,163.4,67.7,A형,19870816,010-3908-1831,o14slm,yahoo.com,기독교,신한은행,833-360-513294,3
69744,박은진,남성,163.9,62.1,A형,19630117,010-4883-2532,isumixf,daum.net,무교,NH농협,478-0246-987-13,6
69754,송용지,남성,178.6,65.2,A형,19800826,010-3015-7127,ol2h0eb,yahoo.com,천주교,우리은행,5969-323-414989,4
69778,박훈석,여성,162.0,55.8,A형,19500812,010-9669-0723,mv7q2hus1h0i,gmail.com,무교,하나은행,219-393542-53505,3
69789,최영택,여성,158.1,56.9,B형,19950527,010-2171-5173,aeo6jpzh,naver.com,불교,수협중앙회,2579-6084-3955,8
69810,이준용,남성,176.9,65.4,B형,19570811,010-5282-0205,e9v7mtn5c3b,gmail.com,불교,외환은행,519-598282-195,9
69819,차성희,남성,172.0,62.9,A형,19950615,010-7122-7305,ob5ug1fbts,naver.com,무교,기업은행,442-313940-72-995,1
69823,전현서,남성,165.9,63.8,O형,19930708,010-6243-1705,xyq502q7cip,naver.com,불교,수협중앙회,4071-5988-6062,7
69828,최우은,남성,172.9,65.4,A형,19861009,010-8110-4926,a18i2ihi57tmh,daum.net,무교,수협중앙회,2239-9459-4265,5
69830,조덕용,여성,165.7,51.5,A형,19590101,010-8585-0286,py5omkbw2e3,daum.net,불교,한국씨티은행,550-492668-684,8
69833,김진준,여성,147.4,54.2,O형,19630329,010-8474-9040,rkmy5yt0y,gmail.com,무교,하나은행,204-635155-02731,9
69852,이희덕,여성,159.2,54.6,O형,19850527,010-6015-8841,dk9bcg,gmail.com,천주교,우리은행,4315-427-079935,8
69854,박종남,남성,172.9,62.9,O형,19711019,010-3158-9368,rry6rv,naver.com,불교,NH농협,085-8862-882-51,4
69865,조성희,남성,163.6,64.4,O형,19681104,010-0423-7145,ylabr3,daum.net,무교,국민은행,982360-05-927738,7
69869,이덕우,남성,177.7,70.5,A형,19660702,010-4311-2889,bwkr4j,daum.net,무교,스탠다드(제일),167-44-895705,9
69872,임정서,여성,157.0,50.6,AB형,19871227,010-4030-7111,i1fd6u89r5f,yahoo.com,기독교,신한은행,642-371-004151,2
69882,박준은,남성,177.1,63.7,B형,19741022,010-2824-9530,a8cvpkrg,naver.com,기독교,수협중앙회,5445-5162-6379,4
69899,박현서,남성,164.1,64.0,A형,19830831,010-2220-0535,tyzwuelt,gmail.com,기독교,국민은행,238373-46-974556,3
69913,김영덕,남성,167.9,58.5,O형,19950601,010-3908-2108,pous5ha,naver.com,기독교,한국씨티은행,826-022347-635,4
69919,김용우,남성,168.1,66.0,O형,19571014,010-0256-9456,tb65uy4g5z,daum.net,무교,신한은행,321-373-011066,9
69969,최훈은,남성,176.1,62.5,A형,19480823,010-0580-3877,n25coymbpy6in,daum.net,무교,외환은행,628-109505-356,4
69973,이지협,여성,159.1,50.4,AB형,19620302,010-8119-2550,c7yd09h,gmail.com,불교,수협중앙회,5032-6136-6130,4
