No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
64630,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1973****,*************,*************,daum.net,불교,감리교신학대학교,사회,3.2
67271,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1973****,*************,*************,daum.net,천주교,광운대학교,교육,4.33
84393,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1973****,*************,*************,yahoo.com,기독교,한국외국어대학교,예체능,1.96
93603,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1973****,*************,*************,naver.com,무교,총신대학교,사회,0.36
16294,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1973****,*************,*************,daum.net,불교,한국예술종합학교,법학,0.58
30018,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1973****,*************,*************,gmail.com,무교,한국체육대학교,공학,3.16
35872,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1973****,*************,*************,gmail.com,무교,한국외국어대학교,인문,0.25
41678,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1973****,*************,*************,yahoo.com,무교,서울기독대학교,사회,2.29
47515,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1973****,*************,*************,gmail.com,불교,서울교육대학교,예체능,3.26
49845,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1973****,*************,*************,naver.com,무교,감리교신학대학교,교육,3.57
50158,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1973****,*************,*************,gmail.com,무교,숭실대학교,공학,3.93
51828,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1973****,*************,*************,gmail.com,무교,광운대학교,자연,0.62
67273,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1973****,*************,*************,yahoo.com,기독교,감리교신학대학교,사회,1.06
70848,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1973****,*************,*************,yahoo.com,무교,한양대학교,법학,3.46
84819,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1973****,*************,*************,naver.com,무교,한국방송통신대학교,의학,0.95
33539,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1973****,*************,*************,daum.net,불교,가톨릭대학교,사회,2
64506,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1973****,*************,*************,gmail.com,불교,명지대학교,교육,3.42
72131,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1973****,*************,*************,daum.net,불교,경희대학교,법학,3.38
52880,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1973****,*************,*************,naver.com,무교,명지대학교,의학,3.16
59672,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1973****,*************,*************,naver.com,무교,광운대학교,교육,1.28
72799,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1973****,*************,*************,daum.net,무교,덕성자대학교,공학,0.98
8009,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1973****,*************,*************,gmail.com,불교,성신여자대학교,교육,0.75
55416,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1973****,*************,*************,yahoo.com,천주교,명지대학교,인문,3.22
65179,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1973****,*************,*************,gmail.com,기독교,한국외국어대학교,공학,4.17
80783,최**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1973****,*************,*************,naver.com,무교,국민대학교,법학,2.62
15708,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1974****,*************,*************,daum.net,무교,숭실대학교,인문,3.91
22146,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1974****,*************,*************,daum.net,불교,서울과학기술대학교,인문,3.44
30636,강**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1974****,*************,*************,daum.net,기독교,서울기독대학교,자연,0.76
95943,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1974****,*************,*************,daum.net,무교,덕성자대학교,법학,1.78
1687,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1974****,*************,*************,gmail.com,천주교,가톨릭대학교,공학,4.01
10560,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1974****,*************,*************,daum.net,무교,한국성서대학교,법학,3.3
27712,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1974****,*************,*************,yahoo.com,불교,세종대학교,의학,0.11
54192,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1974****,*************,*************,daum.net,무교,숙명여자대학교,공학,2.71
55671,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1974****,*************,*************,yahoo.com,무교,광운대학교,사회,3.88
71771,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1974****,*************,*************,daum.net,천주교,숙명여자대학교,법학,3.36
87885,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1974****,*************,*************,daum.net,무교,국민대학교,공학,0.51
6377,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1974****,*************,*************,naver.com,불교,KAIST,자연,2.04
16008,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1974****,*************,*************,naver.com,천주교,성공회대학교,공학,1.66
30229,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1974****,*************,*************,gmail.com,무교,덕성자대학교,교육,4.17
31275,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1974****,*************,*************,naver.com,무교,성균관대학교,인문,0.66
33421,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1974****,*************,*************,daum.net,무교,서울시립대학교,법학,0.69
35321,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1974****,*************,*************,daum.net,불교,가톨릭대학교,인문,2.73
44655,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1974****,*************,*************,naver.com,기독교,숭실대학교,예체능,3.18
45611,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1974****,*************,*************,yahoo.com,무교,총신대학교,교육,2.93
47763,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1974****,*************,*************,naver.com,기독교,세종대학교,법학,1.74
70949,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1974****,*************,*************,naver.com,기독교,한국체육대학교,사회,0.76
88291,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1974****,*************,*************,yahoo.com,불교,숙명여자대학교,인문,2.87
69882,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1974****,*************,*************,naver.com,기독교,서경대학교,예체능,3.5
72760,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1974****,*************,*************,gmail.com,천주교,서울여자대학교,사회,1.93
81313,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1974****,*************,*************,yahoo.com,불교,서울여자대학교,인문,4.45
81324,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1974****,*************,*************,naver.com,기독교,한국방송통신대학교,사회,2.34
52017,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1974****,*************,*************,daum.net,무교,고려대학교,의학,0.24
70891,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1974****,*************,*************,daum.net,무교,KAIST,교육,1.46
83555,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1974****,*************,*************,yahoo.com,무교,홍익대학교,의학,1.62
92201,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1974****,*************,*************,naver.com,불교,서울과학기술대학교,공학,4.39
26762,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1974****,*************,*************,yahoo.com,무교,경희대학교,법학,3.03
86002,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1974****,*************,*************,naver.com,무교,한국외국어대학교,의학,1.25
91073,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1974****,*************,*************,gmail.com,무교,동덕여자대학교,인문,3.18
56243,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1974****,*************,*************,naver.com,불교,덕성자대학교,교육,3.09
84100,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1974****,*************,*************,yahoo.com,무교,육군사관학교,사회,3.63
99226,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1974****,*************,*************,naver.com,무교,성균관대학교,자연,1.76
799,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1975****,*************,*************,yahoo.com,기독교,감리교신학대학교,의학,0.82
33418,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1975****,*************,*************,yahoo.com,무교,동국대학교,공학,1.65
79434,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1975****,*************,*************,daum.net,불교,성균관대학교,공학,3.2
82846,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1975****,*************,*************,gmail.com,불교,경희대학교,법학,3.87
8905,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1975****,*************,*************,daum.net,무교,경희대학교,자연,1.29
16372,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1975****,*************,*************,yahoo.com,기독교,한국체육대학교,자연,1.89
52483,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1975****,*************,*************,naver.com,무교,한국방송통신대학교,사회,4.14
72690,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1975****,*************,*************,yahoo.com,불교,서울대학교,공학,2.61
73374,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1975****,*************,*************,gmail.com,불교,한성대학교,인문,1.01
75106,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1975****,*************,*************,naver.com,무교,삼육대학교,법학,0.1
95842,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1975****,*************,*************,daum.net,무교,한영신학대학교,교육,2.86
6290,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1975****,*************,*************,naver.com,불교,덕성자대학교,의학,3.04
9999,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1975****,*************,*************,naver.com,무교,한성대학교,자연,3.57
14038,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1975****,*************,*************,yahoo.com,무교,경기대학교,인문,1.69
15569,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1975****,*************,*************,naver.com,무교,추계예술대학교,공학,4.38
38438,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1975****,*************,*************,gmail.com,무교,한국방송통신대학교,공학,1.52
47625,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1975****,*************,*************,yahoo.com,무교,그리스도대학교,인문,1.21
71340,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1975****,*************,*************,daum.net,기독교,KAIST,의학,3.41
58840,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1975****,*************,*************,gmail.com,무교,서경대학교,교육,2.69
78431,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1975****,*************,*************,naver.com,불교,경희대학교,자연,3.74
78693,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1975****,*************,*************,yahoo.com,천주교,건국대학교,예체능,4.26
80712,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1975****,*************,*************,naver.com,무교,서강대학교,예체능,3.52
12289,서**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1975****,*************,*************,naver.com,무교,서울과학기술대학교,인문,1.11
30765,서**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1975****,*************,*************,yahoo.com,불교,고려대학교,의학,3.06
84075,서**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1975****,*************,*************,yahoo.com,기독교,서울여자대학교,공학,1.9
3765,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1975****,*************,*************,naver.com,무교,숭실대학교,인문,2.67
32741,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1975****,*************,*************,daum.net,무교,연세대학교,인문,3.18
42496,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1975****,*************,*************,yahoo.com,무교,성공회대학교,교육,4.43
51978,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1975****,*************,*************,naver.com,기독교,성균관대학교,법학,3.5
77553,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1975****,*************,*************,gmail.com,불교,서강대학교,자연,2.15
82341,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1975****,*************,*************,yahoo.com,무교,서울과학기술대학교,교육,3.03
98066,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1975****,*************,*************,gmail.com,무교,성공회대학교,예체능,2.85
5625,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1975****,*************,*************,daum.net,천주교,이화여자대학,사회,1.08
7416,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1975****,*************,*************,gmail.com,무교,한국성서대학교,인문,1.52
17500,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1975****,*************,*************,naver.com,불교,명지대학교,인문,4.05
33137,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1975****,*************,*************,gmail.com,불교,경기대학교,의학,1.01
35728,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1975****,*************,*************,daum.net,기독교,한성대학교,사회,3.39
41956,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1975****,*************,*************,naver.com,무교,경기대학교,인문,2.2
89919,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1975****,*************,*************,gmail.com,불교,육군사관학교,사회,2.16
23070,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1976****,*************,*************,gmail.com,무교,장로회신학대학교,예체능,0.72
32300,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1976****,*************,*************,yahoo.com,무교,고려대학교,예체능,0.74
63715,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1976****,*************,*************,yahoo.com,무교,가톨릭대학교,자연,3.86
77039,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1976****,*************,*************,yahoo.com,불교,한양대학교,인문,3.45
80348,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1976****,*************,*************,gmail.com,무교,한국외국어대학교,자연,1.29
84113,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1976****,*************,*************,naver.com,천주교,총신대학교,예체능,3.71
93441,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1976****,*************,*************,daum.net,무교,서울기독대학교,사회,3.73
8938,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,naver.com,무교,연세대학교,법학,3.57
11118,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,gmail.com,무교,한국외국어대학교,사회,3.2
32280,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1976****,*************,*************,gmail.com,무교,중앙대학교,예체능,4.16
37961,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1976****,*************,*************,gmail.com,불교,총신대학교,의학,1.04
52248,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1976****,*************,*************,naver.com,기독교,건국대학교,자연,1.57
70643,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1976****,*************,*************,daum.net,무교,서울대학교,법학,3.21
90132,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1976****,*************,*************,gmail.com,천주교,고려대학교,법학,2.32
95753,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,daum.net,무교,이화여자대학,인문,1.08
96193,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1976****,*************,*************,naver.com,불교,국민대학교,공학,4.44
1155,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1976****,*************,*************,naver.com,기독교,성균관대학교,자연,1.07
11982,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,naver.com,천주교,세종대학교,자연,3.67
30517,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,naver.com,무교,경희대학교,자연,0.12
66271,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1976****,*************,*************,naver.com,불교,한국예술종합학교,법학,3.24
75705,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,gmail.com,기독교,한국예술종합학교,교육,3.31
5041,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1976****,*************,*************,naver.com,무교,광운대학교,자연,2.68
25190,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1976****,*************,*************,gmail.com,기독교,서울기독대학교,법학,2.54
43804,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1976****,*************,*************,naver.com,기독교,성신여자대학교,교육,2.92
97996,윤**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1976****,*************,*************,gmail.com,무교,가톨릭대학교,인문,0.12
5403,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1976****,*************,*************,daum.net,기독교,그리스도대학교,공학,1.61
5554,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1976****,*************,*************,naver.com,무교,서울교육대학교,자연,2.08
13973,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1976****,*************,*************,daum.net,불교,연세대학교,인문,4.5
23595,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1976****,*************,*************,daum.net,무교,총신대학교,인문,2.51
30811,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1976****,*************,*************,daum.net,무교,숭실대학교,법학,1.34
31306,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1976****,*************,*************,daum.net,무교,KAIST,사회,2.77
61145,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1976****,*************,*************,daum.net,불교,한국성서대학교,예체능,0.64
71684,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1976****,*************,*************,daum.net,무교,KAIST,의학,3.54
89558,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1976****,*************,*************,daum.net,기독교,그리스도대학교,법학,3.65
13413,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1976****,*************,*************,yahoo.com,기독교,세종대학교,공학,1.79
19733,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,yahoo.com,천주교,서울기독대학교,의학,1.59
23629,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1976****,*************,*************,daum.net,불교,명지대학교,사회,2.77
30592,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1976****,*************,*************,daum.net,무교,경기대학교,자연,3.66
69318,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,yahoo.com,기독교,총신대학교,공학,0.36
83766,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1976****,*************,*************,yahoo.com,기독교,덕성자대학교,자연,0.34
33552,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1976****,*************,*************,gmail.com,천주교,서경대학교,인문,2.99
35747,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1976****,*************,*************,daum.net,무교,세종대학교,법학,1.25
49348,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1976****,*************,*************,gmail.com,무교,한국체육대학교,사회,3.25
30967,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,gmail.com,무교,숭실대학교,자연,3.96
45492,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1976****,*************,*************,daum.net,무교,한국방송통신대학교,교육,2.54
62963,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1976****,*************,*************,daum.net,무교,한성대학교,예체능,1.22
70620,조**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1976****,*************,*************,gmail.com,무교,덕성자대학교,예체능,3.01
15324,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1976****,*************,*************,yahoo.com,무교,광운대학교,교육,3.75
72259,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1976****,*************,*************,gmail.com,천주교,한국성서대학교,자연,0.5
76167,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1976****,*************,*************,gmail.com,기독교,경기대학교,자연,1.92
90860,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1976****,*************,*************,gmail.com,천주교,장로회신학대학교,법학,0.24
26475,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1977****,*************,*************,gmail.com,불교,숭실대학교,자연,2.01
38592,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1977****,*************,*************,daum.net,무교,한영신학대학교,인문,1.02
43464,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1977****,*************,*************,daum.net,기독교,숙명여자대학교,자연,1.41
52901,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1977****,*************,*************,daum.net,불교,감리교신학대학교,예체능,3.89
56319,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1977****,*************,*************,gmail.com,불교,한국체육대학교,자연,2.26
70274,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1977****,*************,*************,daum.net,무교,서울시립대학교,자연,1.52
73241,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1977****,*************,*************,yahoo.com,무교,총신대학교,법학,1.48
79509,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1977****,*************,*************,naver.com,무교,한국체육대학교,인문,4.19
98337,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1977****,*************,*************,yahoo.com,무교,이화여자대학,예체능,3.21
8093,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1977****,*************,*************,daum.net,불교,홍익대학교,자연,2.68
64639,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1977****,*************,*************,yahoo.com,천주교,성공회대학교,사회,0.34
74788,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1977****,*************,*************,daum.net,불교,광운대학교,의학,0.43
85903,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1977****,*************,*************,naver.com,무교,서울과학기술대학교,예체능,1.87
92870,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1977****,*************,*************,gmail.com,기독교,한국성서대학교,사회,0.44
1754,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1977****,*************,*************,naver.com,무교,추계예술대학교,공학,1.48
5012,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1977****,*************,*************,yahoo.com,무교,덕성자대학교,사회,0.62
29495,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1977****,*************,*************,daum.net,불교,한국체육대학교,의학,4.13
94841,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1977****,*************,*************,gmail.com,무교,서울기독대학교,사회,4.34
99728,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1977****,*************,*************,gmail.com,무교,숙명여자대학교,교육,0.44
11731,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1977****,*************,*************,yahoo.com,무교,동국대학교,의학,2.77
27639,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1977****,*************,*************,naver.com,무교,한국성서대학교,교육,3.9
28939,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1977****,*************,*************,daum.net,기독교,한국성서대학교,교육,0.31
51070,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1977****,*************,*************,yahoo.com,불교,한국예술종합학교,교육,1.33
92715,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1977****,*************,*************,yahoo.com,기독교,서울과학기술대학교,교육,2.99
98696,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1977****,*************,*************,yahoo.com,기독교,동국대학교,인문,3.23
1633,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1977****,*************,*************,naver.com,불교,감리교신학대학교,자연,4.01
20684,이**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1977****,*************,*************,gmail.com,기독교,삼육대학교,공학,0.98
41813,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1977****,*************,*************,yahoo.com,불교,한국체육대학교,인문,3.21
93138,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1977****,*************,*************,gmail.com,기독교,중앙대학교,공학,0.12
14687,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1977****,*************,*************,gmail.com,기독교,경기대학교,사회,2.1
17562,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1977****,*************,*************,gmail.com,무교,경희대학교,의학,3.21
42697,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1977****,*************,*************,naver.com,무교,고려대학교,공학,0.2
45168,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1977****,*************,*************,yahoo.com,천주교,서울시립대학교,의학,4.08
72499,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1977****,*************,*************,gmail.com,무교,덕성자대학교,의학,1.61
98601,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1977****,*************,*************,naver.com,기독교,숭실대학교,교육,0.71
35009,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1977****,*************,*************,naver.com,기독교,서울교육대학교,자연,2.64
48146,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1977****,*************,*************,gmail.com,무교,서울과학기술대학교,의학,0.98
62051,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1977****,*************,*************,daum.net,기독교,중앙대학교,예체능,0.34
72539,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1977****,*************,*************,naver.com,무교,한국예술종합학교,사회,4.03
2281,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1978****,*************,*************,naver.com,불교,서울대학교,교육,3.75
4611,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1978****,*************,*************,yahoo.com,무교,장로회신학대학교,교육,1.66
18330,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1978****,*************,*************,daum.net,무교,중앙대학교,사회,2.63
46165,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1978****,*************,*************,gmail.com,불교,이화여자대학,자연,3.59
71637,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1978****,*************,*************,yahoo.com,무교,동덕여자대학교,자연,0.6
81319,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1978****,*************,*************,daum.net,무교,덕성자대학교,인문,3
2229,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1978****,*************,*************,daum.net,불교,경기대학교,예체능,3.1
2315,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1978****,*************,*************,daum.net,불교,경희대학교,교육,2.74
21993,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1978****,*************,*************,naver.com,무교,숭실대학교,인문,3.76
25037,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1978****,*************,*************,naver.com,무교,서울교육대학교,예체능,2.03
30559,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1978****,*************,*************,gmail.com,무교,한성대학교,의학,3.83
68944,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1978****,*************,*************,daum.net,불교,광운대학교,인문,3.69
86934,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1978****,*************,*************,daum.net,천주교,감리교신학대학교,교육,3.8
