No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
28825,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1967****,*************,*************,gmail.com,무교,한성대학교,자연,2.53
29206,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1967****,*************,*************,yahoo.com,기독교,한양대학교,교육,0.04
35352,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1967****,*************,*************,naver.com,기독교,연세대학교,자연,4.33
339,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1968****,*************,*************,yahoo.com,기독교,그리스도대학교,의학,0.79
5108,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1968****,*************,*************,yahoo.com,불교,성균관대학교,교육,3.08
6236,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1968****,*************,*************,daum.net,무교,명지대학교,사회,3.21
7283,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1968****,*************,*************,daum.net,무교,한국방송통신대학교,사회,1.8
9057,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1968****,*************,*************,naver.com,불교,숭실대학교,인문,0.46
12489,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1968****,*************,*************,daum.net,무교,성신여자대학교,교육,0.02
25610,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1968****,*************,*************,naver.com,기독교,세종대학교,교육,3.37
29433,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1968****,*************,*************,gmail.com,불교,숙명여자대학교,자연,2.77
30993,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1968****,*************,*************,naver.com,무교,한국예술종합학교,교육,3.94
35993,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1968****,*************,*************,gmail.com,무교,한양대학교,교육,4.41
38791,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1968****,*************,*************,yahoo.com,기독교,감리교신학대학교,인문,3.94
73,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1968****,*************,*************,daum.net,기독교,그리스도대학교,사회,2.07
12695,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1968****,*************,*************,daum.net,무교,숙명여자대학교,공학,3.61
13627,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1968****,*************,*************,daum.net,기독교,서울여자대학교,공학,2.65
17889,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1968****,*************,*************,naver.com,불교,경희대학교,자연,2.6
18085,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1968****,*************,*************,daum.net,기독교,경희대학교,법학,0.07
29230,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1968****,*************,*************,yahoo.com,기독교,숭실대학교,법학,2.02
2707,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1968****,*************,*************,yahoo.com,무교,홍익대학교,사회,4.08
14418,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1968****,*************,*************,daum.net,천주교,중앙대학교,의학,1.48
35283,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1968****,*************,*************,daum.net,무교,서울시립대학교,교육,1.62
36266,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1968****,*************,*************,daum.net,무교,성공회대학교,인문,3.74
36502,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1968****,*************,*************,yahoo.com,무교,한국예술종합학교,자연,0.52
5075,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1968****,*************,*************,gmail.com,불교,육군사관학교,교육,2.84
8662,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1968****,*************,*************,daum.net,무교,육군사관학교,공학,0.35
23093,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1968****,*************,*************,gmail.com,무교,서울과학기술대학교,자연,0.19
31556,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1968****,*************,*************,daum.net,무교,가톨릭대학교,예체능,2.9
27533,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1968****,*************,*************,yahoo.com,무교,경희대학교,예체능,3.78
32737,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1968****,*************,*************,naver.com,무교,육군사관학교,교육,1.3
34794,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1968****,*************,*************,daum.net,천주교,서강대학교,자연,1.72
5171,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1969****,*************,*************,naver.com,무교,서강대학교,공학,1.09
9602,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1969****,*************,*************,daum.net,무교,국민대학교,자연,3.69
15474,강**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1969****,*************,*************,gmail.com,무교,성균관대학교,사회,0.42
5989,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,gmail.com,무교,명지대학교,의학,3.04
15287,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1969****,*************,*************,gmail.com,기독교,건국대학교,공학,0.01
17452,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1969****,*************,*************,naver.com,무교,고려대학교,예체능,2.24
23867,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,gmail.com,무교,세종대학교,공학,3.92
26627,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,yahoo.com,무교,서울여자대학교,인문,2.42
27159,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,naver.com,무교,서울대학교,법학,4.41
28344,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1969****,*************,*************,naver.com,불교,서경대학교,의학,2.88
29022,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1969****,*************,*************,yahoo.com,불교,광운대학교,법학,1.03
29220,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,gmail.com,무교,서울교육대학교,예체능,3.18
3745,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1969****,*************,*************,yahoo.com,불교,고려대학교,예체능,3.96
6049,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1969****,*************,*************,gmail.com,무교,서울여자대학교,교육,2.1
9341,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1969****,*************,*************,daum.net,기독교,성균관대학교,예체능,0.66
13991,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1969****,*************,*************,yahoo.com,무교,서울여자대학교,의학,3.73
14487,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1969****,*************,*************,daum.net,무교,숙명여자대학교,법학,1.27
26961,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1969****,*************,*************,gmail.com,무교,추계예술대학교,예체능,3.52
27729,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1969****,*************,*************,yahoo.com,불교,동덕여자대학교,인문,1.7
36812,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1969****,*************,*************,daum.net,무교,고려대학교,인문,0.03
38324,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1969****,*************,*************,gmail.com,무교,KAIST,예체능,2.34
39032,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1969****,*************,*************,naver.com,무교,중앙대학교,자연,1.83
7537,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1969****,*************,*************,naver.com,무교,감리교신학대학교,예체능,3.93
27416,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,gmail.com,무교,성균관대학교,인문,2
27583,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,daum.net,무교,숙명여자대학교,예체능,0.1
29950,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1969****,*************,*************,gmail.com,기독교,삼육대학교,사회,0.94
30306,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1969****,*************,*************,yahoo.com,기독교,성공회대학교,예체능,1.82
32928,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1969****,*************,*************,gmail.com,무교,경기대학교,공학,2.64
1237,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1969****,*************,*************,naver.com,기독교,성신여자대학교,법학,3.39
6555,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1969****,*************,*************,gmail.com,무교,경희대학교,인문,2.65
15882,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1969****,*************,*************,daum.net,불교,세종대학교,사회,0.7
23538,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1969****,*************,*************,gmail.com,무교,고려대학교,법학,3.7
24052,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1969****,*************,*************,gmail.com,기독교,한국방송통신대학교,교육,3.1
6809,정**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,yahoo.com,불교,추계예술대학교,의학,3.85
23986,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,daum.net,무교,성공회대학교,교육,3.1
36281,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1969****,*************,*************,yahoo.com,불교,한성대학교,법학,3.28
21323,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,daum.net,무교,연세대학교,자연,0.1
27910,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1969****,*************,*************,naver.com,불교,한국예술종합학교,교육,1.76
30079,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1969****,*************,*************,yahoo.com,기독교,서울대학교,법학,2.26
37229,최**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1969****,*************,*************,gmail.com,불교,서경대학교,공학,3.43
2841,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1970****,*************,*************,daum.net,불교,한국체육대학교,의학,1.58
5626,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,naver.com,불교,중앙대학교,예체능,2.16
6239,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,daum.net,기독교,국민대학교,교육,2.38
12235,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,gmail.com,불교,삼육대학교,의학,0.04
12357,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1970****,*************,*************,naver.com,불교,중앙대학교,예체능,3.07
12454,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,naver.com,불교,명지대학교,의학,3.23
16285,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1970****,*************,*************,gmail.com,기독교,한양대학교,교육,1.84
18169,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,naver.com,무교,삼육대학교,사회,2.62
21482,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,yahoo.com,기독교,경희대학교,자연,2.97
29209,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,yahoo.com,무교,고려대학교,인문,1.05
35706,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,naver.com,기독교,국민대학교,예체능,0.7
37929,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,yahoo.com,천주교,덕성자대학교,의학,0.01
38418,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,yahoo.com,무교,광운대학교,인문,4.49
39850,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,naver.com,무교,덕성자대학교,교육,3.48
3933,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1970****,*************,*************,daum.net,불교,서울시립대학교,자연,0.56
6622,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,yahoo.com,무교,육군사관학교,공학,4.23
9423,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1970****,*************,*************,gmail.com,기독교,명지대학교,의학,3.58
17109,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1970****,*************,*************,daum.net,무교,서강대학교,예체능,0.15
17282,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1970****,*************,*************,yahoo.com,무교,서울교육대학교,사회,2.17
17587,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,gmail.com,불교,성공회대학교,공학,1.89
18139,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1970****,*************,*************,yahoo.com,기독교,한국체육대학교,법학,0.93
21844,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,gmail.com,무교,한영신학대학교,인문,0.75
23496,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,naver.com,무교,덕성자대학교,공학,0.08
24208,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,gmail.com,불교,성균관대학교,사회,2.51
25233,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,gmail.com,무교,중앙대학교,의학,2.16
27180,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,gmail.com,무교,중앙대학교,예체능,3.86
11211,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1970****,*************,*************,gmail.com,무교,연세대학교,공학,2.95
20127,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",B형,1970****,*************,*************,daum.net,천주교,감리교신학대학교,의학,1.46
21857,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1970****,*************,*************,daum.net,무교,동덕여자대학교,사회,1.75
9947,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,gmail.com,천주교,육군사관학교,사회,0.53
12877,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1970****,*************,*************,daum.net,기독교,중앙대학교,인문,0.11
15281,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1970****,*************,*************,yahoo.com,기독교,서울여자대학교,인문,1.87
36621,이**,여성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,gmail.com,천주교,세종대학교,교육,3.72
37007,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1970****,*************,*************,gmail.com,불교,서울대학교,의학,2.55
14157,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1970****,*************,*************,gmail.com,무교,한영신학대학교,인문,1.1
16797,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1970****,*************,*************,yahoo.com,불교,장로회신학대학교,예체능,1.7
20823,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,daum.net,무교,한국방송통신대학교,공학,1.82
31340,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1970****,*************,*************,yahoo.com,무교,그리스도대학교,의학,1.41
19936,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,gmail.com,기독교,숭실대학교,인문,1.99
24355,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1970****,*************,*************,naver.com,기독교,KAIST,인문,0.11
29881,정**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,daum.net,기독교,이화여자대학,교육,2.61
437,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,daum.net,무교,한영신학대학교,자연,2.83
30504,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1970****,*************,*************,yahoo.com,무교,한국예술종합학교,인문,1.49
33310,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,yahoo.com,무교,육군사관학교,의학,0.8
34800,조**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1970****,*************,*************,yahoo.com,무교,가톨릭대학교,사회,3.85
2512,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,기독교,서강대학교,공학,4.13
6496,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1971****,*************,*************,gmail.com,무교,경희대학교,인문,0.31
8989,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,불교,KAIST,예체능,1.21
11409,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,daum.net,불교,한국체육대학교,공학,2.5
21182,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1971****,*************,*************,naver.com,무교,서울기독대학교,인문,1.39
22436,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,naver.com,기독교,숭실대학교,의학,0.76
27447,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,무교,서울시립대학교,인문,3.04
33703,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,daum.net,무교,덕성자대학교,인문,0.02
8013,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,yahoo.com,무교,성균관대학교,공학,4.13
13061,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,gmail.com,무교,동덕여자대학교,의학,0.56
13906,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,yahoo.com,무교,서울여자대학교,자연,3.45
15079,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,무교,동덕여자대학교,교육,0.85
16680,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,gmail.com,무교,육군사관학교,인문,0.91
16940,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1971****,*************,*************,yahoo.com,천주교,고려대학교,인문,0.5
21787,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,daum.net,기독교,한양대학교,인문,2.75
22848,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,daum.net,기독교,한영신학대학교,예체능,3.14
31565,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,naver.com,무교,서울과학기술대학교,교육,2.81
32348,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1971****,*************,*************,daum.net,천주교,서울교육대학교,의학,1.02
6964,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,무교,건국대학교,교육,4.17
12641,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,daum.net,무교,한양대학교,사회,0.95
14468,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,daum.net,기독교,동덕여자대학교,공학,1.93
17135,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,무교,한국외국어대학교,공학,0.78
24536,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1971****,*************,*************,yahoo.com,불교,한국방송통신대학교,인문,2.37
28749,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,무교,서울시립대학교,법학,0.89
33536,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,gmail.com,무교,서울시립대학교,인문,1.29
14931,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,naver.com,무교,세종대학교,자연,1.19
15050,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,gmail.com,기독교,한국예술종합학교,공학,4.16
25894,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,yahoo.com,천주교,연세대학교,예체능,0.02
39076,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,천주교,육군사관학교,인문,2.11
6752,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1971****,*************,*************,yahoo.com,기독교,숭실대학교,자연,3.95
15709,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,기독교,한영신학대학교,교육,3.02
19595,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1971****,*************,*************,naver.com,무교,서울과학기술대학교,교육,1.13
39222,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,천주교,경희대학교,의학,3.63
7756,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1971****,*************,*************,daum.net,무교,한성대학교,의학,1.04
21027,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1971****,*************,*************,daum.net,기독교,KAIST,법학,3.41
29195,이**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,불교,고려대학교,인문,3.01
8167,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1971****,*************,*************,gmail.com,기독교,가톨릭대학교,인문,1.17
19816,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1971****,*************,*************,daum.net,기독교,서울대학교,예체능,2.47
22564,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,naver.com,무교,장로회신학대학교,예체능,2.49
30664,정**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1971****,*************,*************,gmail.com,불교,한성대학교,공학,1.72
21885,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,경희대학교,법학,0.12
26720,김**,남성,"[150.0, 160.0[","[60.0, 70.0[",A형,1972****,*************,*************,daum.net,무교,서울대학교,예체능,3.55
30324,김**,여성,"[150.0, 160.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,천주교,서강대학교,교육,1.11
5707,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,불교,동국대학교,의학,4.26
11725,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,무교,상명대학교,사회,3.91
13910,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,불교,홍익대학교,법학,2.06
16403,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,daum.net,불교,국민대학교,공학,4.42
27701,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,naver.com,무교,한영신학대학교,의학,1.9
32915,김**,여성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,불교,한국외국어대학교,법학,3.59
36670,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1972****,*************,*************,yahoo.com,무교,명지대학교,법학,1.41
39985,김**,남성,"[160.0, 170.0[","[60.0, 70.0[",AB형,1972****,*************,*************,daum.net,무교,경희대학교,자연,3.58
1287,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",B형,1972****,*************,*************,gmail.com,무교,KAIST,인문,4.27
5222,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,이화여자대학,사회,3.48
14564,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1972****,*************,*************,yahoo.com,무교,한영신학대학교,공학,2.25
16814,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,무교,동국대학교,사회,0.03
17399,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1972****,*************,*************,yahoo.com,무교,경희대학교,인문,2.96
19349,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1972****,*************,*************,gmail.com,무교,덕성자대학교,의학,3.36
21693,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,불교,서울시립대학교,의학,4.16
30888,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,무교,한성대학교,의학,0.06
35892,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",AB형,1972****,*************,*************,yahoo.com,무교,서강대학교,예체능,4.31
38258,김**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1972****,*************,*************,gmail.com,무교,서울대학교,예체능,1.62
6483,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,숙명여자대학교,의학,1.7
25636,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,서울기독대학교,인문,1.25
30387,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,불교,고려대학교,공학,1.31
33551,박**,여성,"[150.0, 160.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,기독교,한국체육대학교,법학,2.08
2810,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,기독교,서울과학기술대학교,자연,3.9
18552,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,yahoo.com,불교,경기대학교,예체능,0.96
20870,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,무교,한양대학교,자연,1.38
26891,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,무교,세종대학교,법학,0.24
29544,박**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,daum.net,무교,홍익대학교,교육,0.69
8383,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1972****,*************,*************,yahoo.com,무교,성균관대학교,예체능,0.31
12079,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,무교,한국체육대학교,교육,2.85
31508,박**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,불교,성공회대학교,공학,0.6
19884,유**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,yahoo.com,무교,한성대학교,의학,1.13
35252,유**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,기독교,총신대학교,예체능,2.88
36451,유**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,불교,한국예술종합학교,의학,1.82
615,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,daum.net,무교,한국체육대학교,자연,1.53
1005,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,daum.net,무교,명지대학교,교육,4.29
1950,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,무교,한국체육대학교,예체능,2.93
11295,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,naver.com,기독교,서울시립대학교,사회,3.9
14284,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,yahoo.com,무교,고려대학교,예체능,2.64
33290,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",A형,1972****,*************,*************,naver.com,무교,한국성서대학교,법학,0.27
35108,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",O형,1972****,*************,*************,gmail.com,불교,한국방송통신대학교,예체능,0.57
38823,이**,남성,"[160.0, 170.0[","[60.0, 70.0[",B형,1972****,*************,*************,gmail.com,무교,연세대학교,공학,1.58
2584,전**,남성,"[170.0, 180.0[","[60.0, 70.0[",O형,1972****,*************,*************,daum.net,기독교,감리교신학대학교,교육,0.07
10045,전**,남성,"[170.0, 180.0[","[60.0, 70.0[",A형,1972****,*************,*************,yahoo.com,무교,추계예술대학교,법학,1.11
